sep=;
"10/05/2024 02.30 AM";"148";"235";"87";"0";"0"
"10/05/2024 02.45 AM";"143";"281";"138";"0";"0"
"10/05/2024 03.00 AM";"74";"255";"181";"0";"0"
"10/05/2024 03.15 AM";"81";"257";"176";"0";"0"
"10/05/2024 03.30 AM";"150";"324";"174";"0";"0"
"10/05/2024 03.45 AM";"143";"317";"174";"0";"0"
"10/05/2024 04.00 AM";"74";"178";"104";"0";"0"
"10/05/2024 04.15 AM";"82";"168";"86";"0";"0"
"10/05/2024 04.30 AM";"150";"237";"87";"0";"0"
"10/05/2024 04.45 AM";"2,914";"3,006";"92";"0";"0"
"10/05/2024 05.00 AM";"3,812";"3,917";"105";"0";"0"
"10/05/2024 05.15 AM";"3,965";"4,135";"170";"0";"0"
"10/05/2024 05.30 AM";"4,066";"4,270";"204";"0";"0"
"10/05/2024 05.45 AM";"385";"567";"182";"0";"0"
"10/05/2024 06.00 AM";"73";"242";"169";"0";"0"
"10/05/2024 06.15 AM";"140";"298";"158";"0";"0"
"10/05/2024 06.30 AM";"148";"237";"89";"0";"0"
"10/05/2024 06.45 AM";"77";"161";"85";"0";"0"
"10/05/2024 07.00 AM";"72";"161";"88";"0";"0"
"10/05/2024 07.15 AM";"143";"722";"579";"0";"0"
"10/05/2024 07.30 AM";"148";"432";"284";"0";"0"
"10/05/2024 07.45 AM";"74";"400";"326";"0";"0"
"10/05/2024 08.00 AM";"72";"397";"325";"179";"179"
"10/05/2024 08.15 AM";"146";"435";"289";"432";"432"
"10/05/2024 08.30 AM";"151";"397";"246";"510";"510"
"10/05/2024 08.45 AM";"73";"699";"626";"745";"745"
"10/05/2024 09.00 AM";"73";"409";"336";"711";"711"
"10/05/2024 09.15 AM";"149";"462";"313";"449";"449"
"10/05/2024 09.30 AM";"150";"472";"322";"849";"849"
"10/05/2024 09.45 AM";"73";"508";"435";"1,004";"1,004"
"10/05/2024 10.00 AM";"2,486";"3,139";"653";"966";"966"
"10/05/2024 10.15 AM";"3,805";"4,273";"467";"696";"696"
"10/05/2024 10.30 AM";"3,936";"4,831";"895";"658";"658"
"10/05/2024 10.45 AM";"4,075";"5,128";"1,053";"804";"804"
"10/05/2024 11.00 AM";"94";"1,270";"1,176";"1,373";"1,373"
"10/05/2024 11.15 AM";"73";"609";"536";"1,422";"1,422"
"10/05/2024 11.30 AM";"147";"624";"477";"1,452";"1,452"
"10/05/2024 11.45 AM";"148";"441";"293";"2,389";"2,389"
"10/05/2024 12.00 PM";"73";"352";"279";"2,133";"2,133"
"10/05/2024 12.15 PM";"174";"521";"347";"1,735";"1,735"
"10/05/2024 12.30 PM";"3,383";"3,773";"390";"1,980";"1,980"
"10/05/2024 12.45 PM";"224";"1,535";"1,310";"3,240";"3,240"
"10/05/2024 01.00 PM";"453";"2,219";"1,766";"3,413";"3,413"
"10/05/2024 01.15 PM";"1,620";"3,084";"1,463";"2,978";"2,978"
"10/05/2024 01.30 PM";"831";"2,760";"1,929";"3,911";"3,911"
"10/05/2024 01.45 PM";"137";"1,770";"1,633";"4,072";"4,072"
"10/05/2024 02.00 PM";"198";"1,814";"1,616";"4,347";"4,347"
"10/05/2024 02.15 PM";"219";"1,186";"967";"2,440";"2,440"
"10/05/2024 02.30 PM";"1,861";"1,974";"113";"1,408";"1,408"
"10/05/2024 02.45 PM";"617";"743";"126";"2,535";"2,535"
"10/05/2024 03.00 PM";"1,921";"2,126";"205";"1,236";"1,236"
"10/05/2024 03.15 PM";"153";"549";"396";"1,325";"1,325"
"10/05/2024 03.30 PM";"775";"1,667";"891";"3,902";"3,902"
"10/05/2024 03.45 PM";"1,378";"2,328";"950";"3,138";"3,138"
"10/05/2024 04.00 PM";"76";"299";"223";"1,299";"1,299"
"10/05/2024 04.15 PM";"119";"458";"340";"698";"698"
"10/05/2024 04.30 PM";"150";"361";"211";"565";"565"
"10/05/2024 04.45 PM";"103";"249";"146";"529";"529"
"10/05/2024 05.00 PM";"74";"218";"144";"859";"859"
"10/05/2024 05.15 PM";"122";"290";"168";"688";"688"
"10/05/2024 05.30 PM";"152";"386";"234";"640";"640"
"10/05/2024 05.45 PM";"101";"320";"220";"722";"722"
"10/05/2024 06.00 PM";"74";"289";"215";"438";"438"
"10/05/2024 06.15 PM";"124";"266";"141";"232";"232"
"10/05/2024 06.30 PM";"152";"284";"132";"58";"58"
"10/05/2024 06.45 PM";"98";"187";"89";"13";"13"
"10/05/2024 07.00 PM";"878";"1,001";"123";"0";"0"
"10/05/2024 07.15 PM";"3,680";"3,896";"215";"0";"0"
"10/05/2024 07.30 PM";"3,961";"4,202";"241";"0";"0"
"10/05/2024 07.45 PM";"3,941";"4,183";"242";"0";"0"
"10/05/2024 08.00 PM";"79";"283";"204";"0";"0"
"10/05/2024 08.15 PM";"78";"207";"130";"0";"0"
"10/05/2024 08.30 PM";"147";"267";"120";"0";"0"
"10/05/2024 08.45 PM";"144";"238";"94";"0";"0"
"10/05/2024 09.00 PM";"73";"225";"152";"0";"0"
"10/05/2024 09.15 PM";"79";"275";"196";"0";"0"
"10/05/2024 09.30 PM";"149";"372";"223";"0";"0"
"10/05/2024 09.45 PM";"142";"337";"195";"0";"0"
"10/05/2024 10.00 PM";"73";"265";"192";"0";"0"
"10/05/2024 10.15 PM";"80";"248";"168";"0";"0"
"10/05/2024 10.30 PM";"150";"241";"91";"0";"0"
"10/05/2024 10.45 PM";"2,746";"2,857";"111";"0";"0"
"10/05/2024 11.00 PM";"3,865";"4,115";"250";"0";"0"
"10/05/2024 11.15 PM";"4,011";"4,291";"280";"0";"0"
"10/05/2024 11.30 PM";"3,314";"3,646";"332";"0";"0"
"10/05/2024 11.45 PM";"76";"357";"282";"0";"0"
"10/06/2024 12.00 AM";"88";"376";"288";"0";"0"
"10/06/2024 12.15 AM";"147";"433";"285";"0";"0"
"10/06/2024 12.30 AM";"132";"317";"185";"0";"0"
"10/06/2024 12.45 AM";"74";"160";"86";"0";"0"
"10/06/2024 01.00 AM";"90";"175";"85";"0";"0"
"10/06/2024 01.15 AM";"149";"235";"86";"0";"0"
"10/06/2024 01.30 AM";"132";"239";"108";"0";"0"
"10/06/2024 01.45 AM";"74";"252";"178";"0";"0"
"10/06/2024 02.00 AM";"93";"266";"173";"0";"0"
"10/06/2024 02.15 AM";"150";"321";"171";"0";"0"
"10/06/2024 02.30 AM";"130";"300";"170";"0";"0"
"10/06/2024 02.45 AM";"74";"160";"86";"0";"0"
"10/06/2024 03.00 AM";"2,280";"2,370";"90";"0";"0"
"10/06/2024 03.15 AM";"3,838";"3,945";"107";"0";"0"
"10/06/2024 03.30 AM";"5,490";"5,605";"115";"0";"0"
"10/06/2024 03.45 AM";"5,779";"5,906";"127";"0";"0"
"10/06/2024 04.00 AM";"1,138";"1,342";"205";"0";"0"
"10/06/2024 04.15 AM";"73";"249";"176";"0";"0"
"10/06/2024 04.30 AM";"132";"304";"172";"0";"0"
"10/06/2024 04.45 AM";"147";"316";"169";"0";"0"
"10/06/2024 05.00 AM";"84";"220";"136";"0";"0"
"10/06/2024 05.15 AM";"73";"159";"86";"0";"0"
"10/06/2024 05.30 AM";"135";"220";"86";"0";"0"
"10/06/2024 05.45 AM";"148";"234";"86";"0";"0"
"10/06/2024 06.00 AM";"83";"171";"89";"0";"0"
"10/06/2024 06.15 AM";"73";"181";"108";"0";"0"
"10/06/2024 06.30 AM";"137";"317";"180";"0";"0"
"10/06/2024 06.45 AM";"148";"323";"175";"0";"0"
"10/06/2024 07.00 AM";"2,957";"3,233";"277";"0";"0"
"10/06/2024 07.15 AM";"5,407";"5,724";"317";"0";"0"
"10/06/2024 07.30 AM";"5,743";"6,000";"257";"0";"0"
"10/06/2024 07.45 AM";"2,325";"2,541";"216";"7";"7"
"10/06/2024 08.00 AM";"73";"269";"196";"136";"136"
"10/06/2024 08.15 AM";"110";"309";"199";"228";"228"
"10/06/2024 08.30 AM";"145";"352";"207";"315";"315"
"10/06/2024 08.45 AM";"105";"919";"814";"389";"389"
"10/06/2024 09.00 AM";"72";"773";"701";"447";"447"
"10/06/2024 09.15 AM";"112";"458";"346";"514";"514"
"10/06/2024 09.30 AM";"147";"373";"226";"664";"664"
"10/06/2024 09.45 AM";"106";"631";"525";"751";"751"
"10/06/2024 10.00 AM";"74";"2,101";"2,027";"792";"792"
"10/06/2024 10.15 AM";"117";"511";"394";"1,004";"1,004"
"10/06/2024 10.30 AM";"151";"599";"448";"1,182";"1,182"
"10/06/2024 10.45 AM";"105";"329";"224";"1,392";"1,392"
"10/06/2024 11.00 AM";"1,377";"1,622";"246";"1,636";"1,636"
"10/06/2024 11.15 AM";"3,921";"4,188";"266";"1,549";"1,549"
"10/06/2024 11.30 AM";"4,100";"4,716";"616";"2,265";"2,265"
"10/06/2024 11.45 AM";"4,279";"4,899";"619";"2,697";"2,697"
"10/06/2024 12.00 PM";"735";"2,652";"1,918";"2,425";"2,425"
"10/06/2024 12.15 PM";"72";"1,945";"1,873";"2,616";"2,616"
"10/06/2024 12.30 PM";"133";"1,560";"1,428";"3,441";"3,441"
"10/06/2024 12.45 PM";"146";"1,359";"1,214";"3,232";"3,232"
"10/06/2024 01.00 PM";"83";"2,596";"2,514";"4,383";"4,383"
"10/06/2024 01.15 PM";"74";"2,682";"2,608";"4,348";"4,348"
"10/06/2024 01.30 PM";"701";"2,551";"1,850";"3,244";"3,244"
"10/06/2024 01.45 PM";"1,233";"2,145";"912";"2,875";"2,875"
"10/06/2024 02.00 PM";"1,038";"1,892";"854";"2,528";"2,528"
"10/06/2024 02.15 PM";"4,116";"4,356";"240";"2,893";"2,893"
"10/06/2024 02.30 PM";"1,518";"1,684";"165";"2,604";"2,604"
"10/06/2024 02.45 PM";"73";"208";"135";"2,190";"2,190"
"10/06/2024 03.00 PM";"121";"756";"634";"3,421";"3,421"
"10/06/2024 03.15 PM";"147";"3,252";"3,105";"5,886";"5,886"
"10/06/2024 03.30 PM";"96";"1,968";"1,872";"3,660";"3,660"
"10/06/2024 03.45 PM";"73";"354";"281";"1,959";"1,959"
"10/06/2024 04.00 PM";"124";"394";"270";"1,326";"1,326"
"10/06/2024 04.15 PM";"149";"470";"321";"749";"749"
"10/06/2024 04.30 PM";"96";"417";"321";"754";"754"
"10/06/2024 04.45 PM";"75";"385";"311";"1,182";"1,182"
"10/06/2024 05.00 PM";"129";"317";"188";"854";"854"
"10/06/2024 05.15 PM";"152";"411";"259";"954";"954"
"10/06/2024 05.30 PM";"1,061";"1,581";"520";"478";"478"
"10/06/2024 05.45 PM";"799";"2,400";"1,601";"431";"431"
"10/06/2024 06.00 PM";"175";"1,260";"1,085";"399";"399"
"10/06/2024 06.15 PM";"181";"1,399";"1,218";"388";"388"
"10/06/2024 06.30 PM";"3,024";"4,206";"1,182";"234";"234"
"10/06/2024 06.45 PM";"4,627";"5,619";"993";"34";"34"
"10/06/2024 07.00 PM";"4,107";"5,155";"1,048";"0";"0"
"10/06/2024 07.15 PM";"759";"1,401";"641";"0";"0"
"10/06/2024 07.30 PM";"77";"629";"552";"0";"0"
"10/06/2024 07.45 PM";"135";"492";"357";"0";"0"
"10/06/2024 08.00 PM";"149";"547";"399";"0";"0"
"10/06/2024 08.15 PM";"85";"398";"312";"0";"0"
"10/06/2024 08.30 PM";"73";"272";"199";"0";"0"
"10/06/2024 08.45 PM";"137";"469";"332";"0";"0"
"10/06/2024 09.00 PM";"149";"486";"337";"0";"0"
"10/06/2024 09.15 PM";"82";"323";"241";"0";"0"
"10/06/2024 09.30 PM";"73";"260";"187";"0";"0"
"10/06/2024 09.45 PM";"140";"312";"172";"0";"0"
"10/06/2024 10.00 PM";"3,063";"3,238";"175";"0";"0"
"10/06/2024 10.15 PM";"3,903";"4,049";"146";"0";"0"
"10/06/2024 10.30 PM";"4,061";"4,198";"138";"0";"0"
"10/06/2024 10.45 PM";"2,304";"2,500";"196";"0";"0"
"10/06/2024 11.00 PM";"74";"231";"157";"0";"0"
"10/06/2024 11.15 PM";"106";"273";"167";"0";"0"
"10/06/2024 11.30 PM";"147";"320";"173";"0";"0"
"10/06/2024 11.45 PM";"113";"282";"170";"0";"0"
"10/07/2024 12.00 AM";"73";"240";"167";"0";"0"
"10/07/2024 12.15 AM";"109";"293";"184";"0";"0"
"10/07/2024 12.30 AM";"149";"276";"128";"0";"0"
"10/07/2024 12.45 AM";"112";"198";"86";"0";"0"
"10/07/2024 01.00 AM";"74";"159";"85";"0";"0"
"10/07/2024 01.15 AM";"111";"196";"85";"0";"0"
"10/07/2024 01.30 AM";"150";"237";"87";"0";"0"
"10/07/2024 01.45 AM";"110";"288";"178";"0";"0"
"10/07/2024 02.00 AM";"73";"244";"171";"0";"0"
"10/07/2024 02.15 AM";"113";"282";"169";"0";"0"
"10/07/2024 02.30 AM";"151";"318";"167";"0";"0"
"10/07/2024 02.45 AM";"109";"275";"166";"0";"0"
"10/07/2024 03.00 AM";"73";"179";"106";"0";"0"
"10/07/2024 03.15 AM";"115";"200";"85";"0";"0"
"10/07/2024 03.30 AM";"1,291";"1,378";"87";"0";"0"
"10/07/2024 03.45 AM";"3,644";"3,753";"109";"0";"0"
"10/07/2024 04.00 AM";"3,901";"4,009";"108";"0";"0"
"10/07/2024 04.15 AM";"4,028";"4,226";"198";"0";"0"
"10/07/2024 04.30 AM";"1,357";"1,544";"187";"0";"0"
"10/07/2024 04.45 AM";"73";"242";"169";"0";"0"
"10/07/2024 05.00 AM";"123";"290";"167";"0";"0"
"10/07/2024 05.15 AM";"147";"312";"165";"0";"0"
"10/07/2024 05.30 AM";"94";"216";"122";"0";"0"
"10/07/2024 05.45 AM";"73";"157";"84";"0";"0"
"10/07/2024 06.00 AM";"125";"301";"176";"0";"0"
"10/07/2024 06.15 AM";"148";"460";"312";"0";"0"
"10/07/2024 06.30 AM";"93";"176";"83";"0";"0"
"10/07/2024 06.45 AM";"72";"224";"152";"0";"0"
"10/07/2024 07.00 AM";"128";"302";"174";"0";"0"
"10/07/2024 07.15 AM";"152";"324";"173";"0";"0"
"10/07/2024 07.30 AM";"92";"290";"197";"0";"0"
"10/07/2024 07.45 AM";"73";"416";"343";"0";"0"
"10/07/2024 08.00 AM";"131";"707";"576";"282";"282"
"10/07/2024 08.15 AM";"152";"412";"260";"488";"488"
"10/07/2024 08.30 AM";"90";"341";"250";"522";"522"
"10/07/2024 08.45 AM";"74";"315";"241";"578";"578"
"10/07/2024 09.00 AM";"134";"583";"449";"953";"953"
"10/07/2024 09.15 AM";"153";"393";"240";"1,624";"1,624"
"10/07/2024 09.30 AM";"1,767";"2,002";"235";"1,933";"1,933"
"10/07/2024 09.45 AM";"3,899";"4,100";"201";"3,572";"3,572"
"10/07/2024 10.00 AM";"3,944";"4,338";"393";"4,761";"4,761"
"10/07/2024 10.15 AM";"3,977";"4,126";"148";"3,158";"3,158"
"10/07/2024 10.30 AM";"1,877";"2,061";"185";"3,039";"3,039"
"10/07/2024 10.45 AM";"74";"825";"752";"2,457";"2,457"
"10/07/2024 11.00 AM";"115";"1,419";"1,304";"3,740";"3,740"
"10/07/2024 11.15 AM";"149";"891";"742";"2,307";"2,307"
"10/07/2024 11.30 AM";"107";"347";"241";"1,921";"1,921"
"10/07/2024 11.45 AM";"74";"275";"201";"2,190";"2,190"
"10/07/2024 12.00 PM";"119";"1,333";"1,214";"2,292";"2,292"
"10/07/2024 12.15 PM";"152";"380";"228";"1,666";"1,666"
"10/07/2024 12.30 PM";"106";"1,118";"1,012";"1,615";"1,615"
"10/07/2024 12.45 PM";"74";"277";"203";"1,442";"1,442"
"10/07/2024 01.00 PM";"120";"264";"144";"925";"925"
"10/07/2024 01.15 PM";"153";"444";"291";"1,142";"1,142"
"10/07/2024 01.30 PM";"106";"438";"332";"2,591";"2,591"
"10/07/2024 01.45 PM";"76";"752";"677";"1,867";"1,867"
"10/07/2024 02.00 PM";"122";"288";"166";"2,038";"2,038"
"10/07/2024 02.15 PM";"152";"956";"803";"3,093";"3,093"
"10/07/2024 02.30 PM";"101";"2,521";"2,419";"5,481";"5,481"
"10/07/2024 02.45 PM";"73";"2,638";"2,565";"3,722";"3,722"
"10/07/2024 03.00 PM";"125";"2,615";"2,490";"3,553";"3,553"
"10/07/2024 03.15 PM";"154";"1,581";"1,427";"4,554";"4,554"
"10/07/2024 03.30 PM";"100";"1,784";"1,684";"2,288";"2,288"
"10/07/2024 03.45 PM";"73";"162";"89";"1,157";"1,157"
"10/07/2024 04.00 PM";"127";"203";"76";"1,869";"1,869"
"10/07/2024 04.15 PM";"155";"242";"87";"1,717";"1,717"
"10/07/2024 04.30 PM";"98";"268";"170";"914";"914"
"10/07/2024 04.45 PM";"73";"415";"342";"748";"748"
"10/07/2024 05.00 PM";"129";"563";"434";"498";"498"
"10/07/2024 05.15 PM";"156";"669";"513";"1,131";"1,131"
"10/07/2024 05.30 PM";"808";"1,477";"669";"994";"994"
"10/07/2024 05.45 PM";"643";"872";"229";"321";"321"
"10/07/2024 06.00 PM";"900";"1,306";"406";"95";"95"
"10/07/2024 06.15 PM";"1,393";"1,717";"325";"96";"96"
"10/07/2024 06.30 PM";"154";"460";"306";"41";"41"
"10/07/2024 06.45 PM";"123";"559";"436";"0";"0"
"10/07/2024 07.00 PM";"173";"432";"259";"0";"0"
"10/07/2024 07.15 PM";"3,528";"3,849";"320";"0";"0"
"10/07/2024 07.30 PM";"3,620";"3,903";"283";"0";"0"
"10/07/2024 07.45 PM";"3,628";"3,812";"184";"0";"0"
"10/07/2024 08.00 PM";"1,090";"1,194";"104";"0";"0"
"10/07/2024 08.15 PM";"75";"170";"95";"0";"0"
"10/07/2024 08.30 PM";"130";"218";"88";"0";"0"
"10/07/2024 08.45 PM";"152";"236";"83";"0";"0"
"10/07/2024 09.00 PM";"94";"261";"167";"0";"0"
"10/07/2024 09.15 PM";"75";"248";"173";"0";"0"
"10/07/2024 09.30 PM";"132";"1,076";"944";"0";"0"
"10/07/2024 09.45 PM";"153";"529";"376";"0";"0"
"10/07/2024 10.00 PM";"91";"329";"237";"0";"0"
"10/07/2024 10.15 PM";"73";"293";"219";"0";"0"
"10/07/2024 10.30 PM";"133";"300";"167";"0";"0"
"10/07/2024 10.45 PM";"153";"266";"114";"0";"0"
"10/07/2024 11.00 PM";"90";"173";"83";"0";"0"
"10/07/2024 11.15 PM";"74";"157";"83";"0";"0"
"10/07/2024 11.30 PM";"135";"228";"93";"0";"0"
"10/07/2024 11.45 PM";"153";"328";"175";"0";"0"
"10/08/2024 12.00 AM";"88";"259";"171";"0";"0"
"10/08/2024 12.15 AM";"74";"242";"168";"0";"0"
"10/08/2024 12.30 AM";"138";"301";"164";"0";"0"
"10/08/2024 12.45 AM";"153";"240";"87";"0";"0"
"10/08/2024 01.00 AM";"907";"987";"80";"0";"0"
"10/08/2024 01.15 AM";"3,345";"3,445";"100";"0";"0"
"10/08/2024 01.30 AM";"3,625";"3,727";"102";"0";"0"
"10/08/2024 01.45 AM";"623";"710";"87";"0";"0"
"10/08/2024 02.00 AM";"73";"223";"150";"0";"0"
"10/08/2024 02.15 AM";"137";"311";"174";"0";"0"
"10/08/2024 02.30 AM";"151";"321";"170";"0";"0"
"10/08/2024 02.45 AM";"83";"250";"167";"0";"0"
"10/08/2024 03.00 AM";"74";"239";"165";"0";"0"
"10/08/2024 03.15 AM";"140";"271";"131";"0";"0"
"10/08/2024 03.30 AM";"152";"235";"83";"0";"0"
"10/08/2024 03.45 AM";"82";"164";"82";"0";"0"
"10/08/2024 04.00 AM";"74";"157";"83";"0";"0"
"10/08/2024 04.15 AM";"142";"225";"83";"0";"0"
"10/08/2024 04.30 AM";"152";"235";"83";"0";"0"
"10/08/2024 04.45 AM";"79";"225";"146";"0";"0"
"10/08/2024 05.00 AM";"73";"247";"174";"0";"0"
"10/08/2024 05.15 AM";"145";"312";"167";"0";"0"
"10/08/2024 05.30 AM";"152";"317";"165";"0";"0"
"10/08/2024 05.45 AM";"77";"240";"163";"0";"0"
"10/08/2024 06.00 AM";"73";"219";"146";"0";"0"
"10/08/2024 06.15 AM";"147";"228";"81";"0";"0"
"10/08/2024 06.30 AM";"154";"235";"82";"0";"0"
"10/08/2024 06.45 AM";"75";"157";"82";"0";"0"
"10/08/2024 07.00 AM";"73";"157";"84";"0";"0"
"10/08/2024 07.15 AM";"149";"539";"390";"0";"0"
"10/08/2024 07.30 AM";"392";"880";"488";"0";"0"
"10/08/2024 07.45 AM";"3,271";"4,328";"1,057";"19";"19"
