sep=;
"11/25/2024 10.45 PM";"0";"4,080";"4,373";"293";"0";"0"
"11/25/2024 11.00 PM";"0";"668";"875";"206";"0";"0"
"11/25/2024 11.15 PM";"0";"29";"262";"233";"0";"0"
"11/25/2024 11.30 PM";"0";"92";"311";"219";"0";"0"
"11/25/2024 11.45 PM";"0";"105";"201";"96";"0";"0"
"11/26/2024 12.00 AM";"0";"38";"121";"83";"0";"0"
"11/26/2024 12.15 AM";"0";"29";"111";"82";"0";"0"
"11/26/2024 12.30 AM";"0";"95";"255";"160";"0";"0"
"11/26/2024 12.45 AM";"0";"107";"276";"169";"0";"0"
"11/26/2024 01.00 AM";"0";"36";"202";"165";"0";"0"
"11/26/2024 01.15 AM";"0";"29";"192";"163";"0";"0"
"11/26/2024 01.30 AM";"0";"98";"260";"162";"0";"0"
"11/26/2024 01.45 AM";"0";"108";"195";"88";"0";"0"
"11/26/2024 02.00 AM";"0";"34";"116";"82";"0";"0"
"11/26/2024 02.15 AM";"0";"29";"111";"82";"0";"0"
"11/26/2024 02.30 AM";"0";"100";"181";"81";"0";"0"
"11/26/2024 02.45 AM";"0";"107";"189";"81";"0";"0"
"11/26/2024 03.00 AM";"0";"32";"113";"81";"0";"0"
"11/26/2024 03.15 AM";"0";"29";"150";"121";"0";"0"
"11/26/2024 03.30 AM";"0";"103";"277";"174";"0";"0"
"11/26/2024 03.45 AM";"0";"108";"275";"167";"0";"0"
"11/26/2024 04.00 AM";"0";"31";"194";"163";"0";"0"
"11/26/2024 04.15 AM";"0";"89";"251";"162";"0";"0"
"11/26/2024 04.30 AM";"0";"164";"270";"106";"0";"0"
"11/26/2024 04.45 AM";"0";"168";"250";"82";"0";"0"
"11/26/2024 05.00 AM";"0";"88";"170";"82";"0";"0"
"11/26/2024 05.15 AM";"0";"2,062";"2,151";"89";"0";"0"
"11/26/2024 05.30 AM";"0";"3,803";"3,899";"96";"0";"0"
"11/26/2024 05.45 AM";"0";"4,074";"4,170";"96";"0";"0"
"11/26/2024 06.00 AM";"0";"852";"932";"80";"0";"0"
"11/26/2024 06.15 AM";"0";"87";"246";"159";"0";"0"
"11/26/2024 06.30 AM";"0";"147";"331";"184";"0";"0"
"11/26/2024 06.45 AM";"0";"162";"483";"321";"0";"0"
"11/26/2024 07.00 AM";"0";"99";"424";"325";"0";"0"
"11/26/2024 07.15 AM";"0";"29";"390";"361";"0";"0"
"11/26/2024 07.30 AM";"0";"91";"491";"400";"0";"0"
"11/26/2024 07.45 AM";"0";"106";"599";"493";"0";"0"
"11/26/2024 08.00 AM";"0";"39";"659";"619";"0";"0"
"11/26/2024 08.15 AM";"0";"29";"313";"284";"0";"0"
"11/26/2024 08.30 AM";"0";"94";"448";"354";"30";"30"
"11/26/2024 08.45 AM";"0";"107";"1,417";"1,310";"183";"183"
"11/26/2024 09.00 AM";"0";"38";"2,656";"2,619";"162";"162"
"11/26/2024 09.15 AM";"0";"29";"2,318";"2,289";"568";"568"
"11/26/2024 09.30 AM";"0";"97";"373";"276";"273";"273"
"11/26/2024 09.45 AM";"0";"108";"351";"243";"446";"446"
"11/26/2024 10.00 AM";"0";"36";"222";"186";"821";"821"
"11/26/2024 10.15 AM";"145";"99";"533";"289";"1,704";"1,704"
"11/26/2024 10.30 AM";"415";"4,022";"4,712";"274";"3,190";"3,190"
"11/26/2024 10.45 AM";"0";"4,173";"4,477";"304";"1,597";"1,597"
"11/26/2024 11.00 AM";"0";"4,122";"4,513";"391";"2,915";"2,915"
"11/26/2024 11.15 AM";"195";"1,933";"4,690";"2,562";"3,282";"3,282"
"11/26/2024 11.30 AM";"107";"2,572";"5,927";"3,249";"4,481";"4,481"
"11/26/2024 11.45 AM";"254";"1,901";"3,614";"1,459";"1,632";"1,632"
"11/26/2024 12.00 PM";"254";"142";"1,466";"1,070";"1,556";"1,556"
"11/26/2024 12.15 PM";"254";"1,268";"2,204";"682";"3,174";"3,174"
"11/26/2024 12.30 PM";"313";"1,480";"2,369";"576";"4,081";"4,081"
"11/26/2024 12.45 PM";"356";"120";"1,034";"557";"4,348";"4,348"
"11/26/2024 01.00 PM";"290";"91";"1,032";"651";"3,446";"3,446"
"11/26/2024 01.15 PM";"158";"2,144";"2,867";"566";"5,984";"5,984"
"11/26/2024 01.30 PM";"255";"2,774";"3,511";"482";"3,295";"3,295"
"11/26/2024 01.45 PM";"205";"89";"735";"441";"938";"938"
"11/26/2024 02.00 PM";"21";"111";"559";"427";"670";"670"
"11/26/2024 02.15 PM";"145";"162";"709";"401";"1,125";"1,125"
"11/26/2024 02.30 PM";"460";"137";"960";"363";"1,983";"1,983"
"11/26/2024 02.45 PM";"187";"88";"706";"431";"1,648";"1,648"
"11/26/2024 03.00 PM";"183";"114";"591";"295";"861";"861"
"11/26/2024 03.15 PM";"161";"164";"615";"290";"847";"847"
"11/26/2024 03.30 PM";"0";"137";"429";"292";"557";"557"
"11/26/2024 03.45 PM";"0";"88";"406";"318";"300";"300"
"11/26/2024 04.00 PM";"0";"116";"430";"315";"186";"186"
"11/26/2024 04.15 PM";"0";"164";"1,096";"932";"73";"73"
"11/26/2024 04.30 PM";"0";"196";"401";"205";"9";"9"
"11/26/2024 04.45 PM";"0";"3,374";"3,646";"272";"0";"0"
"11/26/2024 05.00 PM";"0";"3,973";"4,539";"565";"0";"0"
"11/26/2024 05.15 PM";"0";"4,080";"4,224";"144";"0";"0"
"11/26/2024 05.30 PM";"0";"2,842";"3,187";"344";"0";"0"
"11/26/2024 05.45 PM";"0";"91";"352";"261";"0";"0"
"11/26/2024 06.00 PM";"0";"112";"492";"380";"0";"0"
"11/26/2024 06.15 PM";"0";"164";"485";"321";"0";"0"
"11/26/2024 06.30 PM";"0";"139";"474";"335";"0";"0"
"11/26/2024 06.45 PM";"0";"90";"547";"457";"0";"0"
"11/26/2024 07.00 PM";"0";"115";"536";"421";"0";"0"
"11/26/2024 07.15 PM";"0";"164";"769";"604";"0";"0"
"11/26/2024 07.30 PM";"0";"2,284";"3,111";"827";"0";"0"
"11/26/2024 07.45 PM";"91";"3,962";"4,351";"298";"0";"0"
"11/26/2024 08.00 PM";"213";"4,019";"4,511";"279";"0";"0"
"11/26/2024 08.15 PM";"0";"4,091";"4,264";"173";"0";"0"
"11/26/2024 08.30 PM";"0";"1,471";"1,664";"193";"0";"0"
"11/26/2024 08.45 PM";"0";"88";"275";"187";"0";"0"
"11/26/2024 09.00 PM";"0";"135";"309";"175";"0";"0"
"11/26/2024 09.15 PM";"0";"162";"342";"181";"0";"0"
"11/26/2024 09.30 PM";"0";"111";"304";"193";"0";"0"
"11/26/2024 09.45 PM";"0";"87";"375";"287";"0";"0"
"11/26/2024 10.00 PM";"0";"138";"377";"240";"0";"0"
"11/26/2024 10.15 PM";"0";"162";"406";"244";"0";"0"
"11/26/2024 10.30 PM";"0";"110";"348";"238";"0";"0"
"11/26/2024 10.45 PM";"0";"284";"511";"226";"0";"0"
"11/26/2024 11.00 PM";"0";"3,278";"3,666";"388";"0";"0"
"11/26/2024 11.15 PM";"0";"64";"447";"383";"0";"0"
"11/26/2024 11.30 PM";"0";"29";"350";"321";"0";"0"
"11/26/2024 11.45 PM";"0";"102";"415";"313";"0";"0"
"11/27/2024 12.00 AM";"0";"103";"341";"237";"0";"0"
"11/27/2024 12.15 AM";"0";"29";"115";"86";"0";"0"
"11/27/2024 12.30 AM";"0";"31";"116";"85";"0";"0"
"11/27/2024 12.45 AM";"0";"104";"187";"84";"0";"0"
"11/27/2024 01.00 AM";"0";"102";"185";"83";"0";"0"
"11/27/2024 01.15 AM";"0";"29";"111";"82";"0";"0"
"11/27/2024 01.30 AM";"0";"32";"162";"130";"0";"0"
"11/27/2024 01.45 AM";"0";"104";"280";"176";"0";"0"
"11/27/2024 02.00 AM";"0";"101";"271";"170";"0";"0"
"11/27/2024 02.15 AM";"0";"29";"196";"167";"0";"0"
"11/27/2024 02.30 AM";"0";"34";"196";"162";"0";"0"
"11/27/2024 02.45 AM";"0";"104";"213";"109";"0";"0"
"11/27/2024 03.00 AM";"0";"100";"183";"83";"0";"0"
"11/27/2024 03.15 AM";"0";"29";"112";"83";"0";"0"
"11/27/2024 03.30 AM";"0";"36";"119";"83";"0";"0"
"11/27/2024 03.45 AM";"0";"105";"187";"82";"0";"0"
"11/27/2024 04.00 AM";"0";"98";"180";"82";"0";"0"
"11/27/2024 04.15 AM";"0";"438";"560";"122";"0";"0"
"11/27/2024 04.30 AM";"0";"4,011";"4,199";"188";"0";"0"
"11/27/2024 04.45 AM";"0";"5,403";"5,587";"184";"0";"0"
"11/27/2024 05.00 AM";"0";"2,723";"2,893";"170";"0";"0"
"11/27/2024 05.15 AM";"0";"5,417";"5,596";"179";"0";"0"
"11/27/2024 05.30 AM";"0";"5,801";"5,926";"125";"0";"0"
"11/27/2024 05.45 AM";"0";"5,673";"5,765";"92";"0";"0"
"11/27/2024 06.00 AM";"0";"2,629";"2,725";"96";"0";"0"
"11/27/2024 06.15 AM";"0";"5,852";"5,951";"99";"0";"0"
"11/27/2024 06.30 AM";"0";"1,076";"1,160";"84";"0";"0"
"11/27/2024 06.45 AM";"0";"88";"286";"199";"0";"0"
"11/27/2024 07.00 AM";"0";"148";"930";"782";"0";"0"
"11/27/2024 07.15 AM";"0";"102";"1,131";"1,029";"0";"0"
"11/27/2024 07.30 AM";"0";"41";"563";"522";"0";"0"
"11/27/2024 07.45 AM";"0";"32";"593";"561";"0";"0"
"11/27/2024 08.00 AM";"0";"94";"513";"419";"0";"0"
"11/27/2024 08.15 AM";"0";"105";"524";"419";"0";"0"
"11/27/2024 08.30 AM";"0";"39";"185";"145";"214";"214"
"11/27/2024 08.45 AM";"0";"31";"112";"81";"526";"526"
"11/27/2024 09.00 AM";"0";"98";"184";"87";"570";"570"
"11/27/2024 09.15 AM";"0";"108";"192";"84";"463";"463"
"11/27/2024 09.30 AM";"202";"39";"324";"84";"846";"846"
"11/27/2024 09.45 AM";"778";"32";"977";"168";"1,208";"1,208"
"11/27/2024 10.00 AM";"433";"101";"703";"170";"1,458";"1,458"
"11/27/2024 10.15 AM";"313";"170";"648";"165";"1,336";"1,336"
"11/27/2024 10.30 AM";"199";"348";"718";"171";"1,017";"1,017"
"11/27/2024 10.45 AM";"0";"3,334";"3,502";"167";"1,137";"1,137"
"11/27/2024 11.00 AM";"0";"3,876";"3,960";"85";"2,104";"2,104"
"11/27/2024 11.15 AM";"44";"4,030";"4,152";"79";"3,447";"3,447"
"11/27/2024 11.30 AM";"471";"1,973";"2,525";"82";"3,530";"3,530"
"11/27/2024 11.45 AM";"418";"1,358";"1,843";"67";"4,877";"4,877"
"11/27/2024 12.00 PM";"325";"189";"569";"56";"5,326";"5,326"
"11/27/2024 12.15 PM";"278";"229";"577";"71";"5,869";"5,869"
"11/27/2024 12.30 PM";"263";"185";"625";"177";"3,101";"3,101"
"11/27/2024 12.45 PM";"267";"152";"577";"159";"2,286";"2,286"
"11/27/2024 01.00 PM";"291";"196";"648";"161";"3,228";"3,228"
"11/27/2024 01.15 PM";"172";"2,080";"2,406";"154";"3,317";"3,317"
"11/27/2024 01.30 PM";"233";"3,175";"3,566";"158";"2,979";"2,979"
"11/27/2024 01.45 PM";"226";"723";"1,079";"130";"1,849";"1,849"
"11/27/2024 02.00 PM";"220";"144";"414";"50";"3,228";"3,228"
"11/27/2024 02.15 PM";"347";"167";"584";"70";"3,720";"3,720"
"11/27/2024 02.30 PM";"282";"111";"467";"74";"3,673";"3,673"
"11/27/2024 02.45 PM";"210";"2,422";"2,720";"88";"3,241";"3,241"
"11/27/2024 03.00 PM";"209";"1,808";"2,128";"111";"2,775";"2,775"
"11/27/2024 03.15 PM";"212";"87";"566";"266";"846";"846"
"11/27/2024 03.30 PM";"0";"132";"708";"576";"577";"577"
"11/27/2024 03.45 PM";"0";"165";"356";"191";"442";"442"
"11/27/2024 04.00 PM";"0";"119";"317";"198";"300";"300"
"11/27/2024 04.15 PM";"0";"90";"412";"322";"132";"132"
"11/27/2024 04.30 PM";"0";"136";"396";"260";"14";"14"
"11/27/2024 04.45 PM";"0";"167";"278";"111";"0";"0"
"11/27/2024 05.00 PM";"0";"118";"224";"106";"0";"0"
"11/27/2024 05.15 PM";"0";"90";"195";"105";"0";"0"
"11/27/2024 05.30 PM";"0";"138";"258";"120";"0";"0"
"11/27/2024 05.45 PM";"0";"1,893";"2,655";"763";"0";"0"
"11/27/2024 06.00 PM";"0";"3,790";"4,080";"290";"0";"0"
"11/27/2024 06.15 PM";"0";"3,993";"4,228";"235";"0";"0"
"11/27/2024 06.30 PM";"0";"2,847";"3,222";"374";"0";"0"
"11/27/2024 06.45 PM";"0";"89";"378";"289";"0";"0"
"11/27/2024 07.00 PM";"0";"110";"450";"340";"0";"0"
"11/27/2024 07.15 PM";"0";"161";"488";"327";"0";"0"
"11/27/2024 07.30 PM";"0";"136";"437";"300";"0";"0"
"11/27/2024 07.45 PM";"0";"87";"405";"318";"0";"0"
"11/27/2024 08.00 PM";"0";"113";"608";"495";"0";"0"
"11/27/2024 08.15 PM";"0";"164";"462";"297";"0";"0"
"11/27/2024 08.30 PM";"0";"139";"466";"328";"0";"0"
"11/27/2024 08.45 PM";"0";"90";"299";"209";"0";"0"
"11/27/2024 09.00 PM";"0";"3,002";"3,226";"223";"0";"0"
"11/27/2024 09.15 PM";"0";"3,864";"4,162";"298";"0";"0"
"11/27/2024 09.30 PM";"0";"3,942";"4,249";"306";"0";"0"
"11/27/2024 09.45 PM";"0";"4,079";"4,308";"229";"0";"0"
"11/27/2024 10.00 PM";"0";"1,481";"1,694";"213";"0";"0"
"11/27/2024 10.15 PM";"0";"87";"299";"212";"0";"0"
"11/27/2024 10.30 PM";"0";"136";"241";"105";"0";"0"
"11/27/2024 10.45 PM";"0";"162";"245";"83";"0";"0"
"11/27/2024 11.00 PM";"0";"111";"275";"164";"0";"0"
"11/27/2024 11.15 PM";"0";"29";"200";"171";"0";"0"
"11/27/2024 11.30 PM";"0";"80";"247";"168";"0";"0"
"11/27/2024 11.45 PM";"0";"104";"270";"166";"0";"0"
"11/28/2024 12.00 AM";"0";"52";"214";"163";"0";"0"
"11/28/2024 12.15 AM";"0";"29";"118";"89";"0";"0"
"11/28/2024 12.30 AM";"0";"82";"164";"82";"0";"0"
"11/28/2024 12.45 AM";"0";"106";"188";"81";"0";"0"
"11/28/2024 01.00 AM";"0";"50";"132";"82";"0";"0"
"11/28/2024 01.15 AM";"0";"29";"111";"82";"0";"0"
"11/28/2024 01.30 AM";"0";"84";"189";"105";"0";"0"
"11/28/2024 01.45 AM";"0";"107";"283";"175";"0";"0"
"11/28/2024 02.00 AM";"0";"48";"217";"169";"0";"0"
"11/28/2024 02.15 AM";"0";"29";"195";"166";"0";"0"
"11/28/2024 02.30 AM";"0";"86";"253";"166";"0";"0"
"11/28/2024 02.45 AM";"0";"107";"244";"137";"0";"0"
"11/28/2024 03.00 AM";"0";"47";"131";"84";"0";"0"
"11/28/2024 03.15 AM";"0";"29";"113";"84";"0";"0"
"11/28/2024 03.30 AM";"0";"88";"171";"83";"0";"0"
"11/28/2024 03.45 AM";"0";"107";"190";"83";"0";"0"
"11/28/2024 04.00 AM";"0";"45";"127";"82";"0";"0"
"11/28/2024 04.15 AM";"0";"91";"178";"87";"0";"0"
"11/28/2024 04.30 AM";"0";"153";"330";"177";"0";"0"
"11/28/2024 04.45 AM";"0";"169";"340";"171";"0";"0"
"11/28/2024 05.00 AM";"0";"103";"269";"166";"0";"0"
"11/28/2024 05.15 AM";"0";"2,823";"3,099";"277";"0";"0"
"11/28/2024 05.30 AM";"0";"3,772";"4,066";"294";"0";"0"
"11/28/2024 05.45 AM";"0";"3,854";"4,082";"229";"0";"0"
"11/28/2024 06.00 AM";"0";"3,956";"4,184";"228";"0";"0"
"11/28/2024 06.15 AM";"0";"4,049";"4,276";"227";"0";"0"
"11/28/2024 06.30 AM";"0";"3,772";"4,010";"238";"0";"0"
"11/28/2024 06.45 AM";"0";"91";"333";"242";"0";"0"
"11/28/2024 07.00 AM";"0";"93";"469";"376";"0";"0"
"11/28/2024 07.15 AM";"0";"101";"436";"336";"0";"0"
"11/28/2024 07.30 AM";"0";"95";"849";"755";"0";"0"
"11/28/2024 07.45 AM";"0";"29";"965";"936";"0";"0"
"11/28/2024 08.00 AM";"0";"81";"450";"369";"0";"0"
"11/28/2024 08.15 AM";"0";"163";"873";"711";"0";"0"
"11/28/2024 08.30 AM";"0";"154";"468";"314";"36";"36"
"11/28/2024 08.45 AM";"0";"89";"327";"238";"143";"143"
"11/28/2024 09.00 AM";"0";"99";"526";"427";"506";"506"
"11/28/2024 09.15 AM";"0";"456";"766";"310";"833";"833"
"11/28/2024 09.30 AM";"0";"3,387";"3,633";"246";"900";"900"
"11/28/2024 09.45 AM";"0";"3,812";"4,103";"291";"1,221";"1,221"
"11/28/2024 10.00 AM";"0";"3,901";"4,179";"278";"1,767";"1,767"
"11/28/2024 10.15 AM";"257";"3,974";"4,481";"250";"3,651";"3,651"
"11/28/2024 10.30 AM";"257";"4,075";"4,584";"252";"4,599";"4,599"
"11/28/2024 10.45 AM";"259";"4,357";"4,775";"159";"1,662";"1,662"
"11/28/2024 11.00 AM";"406";"94";"645";"144";"866";"866"
"11/28/2024 11.15 AM";"589";"89";"806";"127";"1,439";"1,439"
"11/28/2024 11.30 AM";"401";"210";"734";"123";"2,611";"2,611"
"11/28/2024 11.45 AM";"234";"3,641";"4,057";"183";"5,010";"5,010"
"11/28/2024 12.00 PM";"372";"319";"1,199";"508";"4,271";"4,271"
"11/28/2024 12.15 PM";"233";"90";"1,599";"1,276";"3,371";"3,371"
"11/28/2024 12.30 PM";"262";"362";"2,946";"2,322";"3,357";"3,357"
"11/28/2024 12.45 PM";"158";"2,687";"3,344";"499";"3,826";"3,826"
"11/28/2024 01.00 PM";"375";"91";"865";"399";"2,564";"2,564"
"11/28/2024 01.15 PM";"302";"107";"923";"514";"1,329";"1,329"
"11/28/2024 01.30 PM";"130";"163";"1,323";"1,031";"1,459";"1,459"
"11/28/2024 01.45 PM";"208";"142";"596";"246";"739";"739"
"11/28/2024 02.00 PM";"0";"87";"339";"251";"740";"740"
"11/28/2024 02.15 PM";"0";"108";"327";"219";"803";"803"
"11/28/2024 02.30 PM";"0";"164";"461";"297";"560";"560"
"11/28/2024 02.45 PM";"0";"142";"666";"524";"857";"857"
"11/28/2024 03.00 PM";"257";"89";"581";"235";"747";"747"
"11/28/2024 03.15 PM";"0";"111";"355";"244";"546";"546"
"11/28/2024 03.30 PM";"0";"469";"750";"281";"394";"394"
"11/28/2024 03.45 PM";"0";"4,281";"5,553";"1,272";"173";"173"
"11/28/2024 04.00 PM";"0";"5,022";"6,323";"1,301";"68";"68"
"11/28/2024 04.15 PM";"0";"4,149";"4,541";"392";"51";"51"
"11/28/2024 04.30 PM";"0";"5,354";"5,958";"604";"14";"14"
"11/28/2024 04.45 PM";"0";"2,716";"3,152";"436";"0";"0"
"11/28/2024 05.00 PM";"0";"142";"514";"372";"0";"0"
"11/28/2024 05.15 PM";"0";"873";"1,121";"248";"0";"0"
"11/28/2024 05.30 PM";"0";"1,255";"1,511";"256";"0";"0"
"11/28/2024 05.45 PM";"0";"136";"285";"149";"0";"0"
"11/28/2024 06.00 PM";"0";"91";"240";"150";"0";"0"
"11/28/2024 06.15 PM";"0";"116";"270";"154";"0";"0"
"11/28/2024 06.30 PM";"0";"162";"322";"160";"0";"0"
"11/28/2024 06.45 PM";"0";"133";"282";"149";"0";"0"
"11/28/2024 07.00 PM";"0";"2,478";"2,734";"256";"0";"0"
"11/28/2024 07.15 PM";"0";"3,782";"4,283";"501";"0";"0"
"11/28/2024 07.30 PM";"280";"3,934";"4,613";"398";"0";"0"
"11/28/2024 07.45 PM";"0";"3,995";"4,337";"342";"0";"0"
"11/28/2024 08.00 PM";"0";"4,058";"4,507";"448";"0";"0"
"11/28/2024 08.15 PM";"0";"2,344";"2,682";"338";"0";"0"
"11/28/2024 08.30 PM";"0";"89";"329";"240";"0";"0"
"11/28/2024 08.45 PM";"0";"119";"520";"401";"0";"0"
"11/28/2024 09.00 PM";"0";"160";"332";"173";"0";"0"
"11/28/2024 09.15 PM";"0";"126";"260";"134";"0";"0"
"11/28/2024 09.30 PM";"0";"87";"368";"281";"0";"0"
"11/28/2024 09.45 PM";"0";"121";"445";"324";"0";"0"
"11/28/2024 10.00 PM";"0";"2,132";"2,441";"309";"0";"0"
"11/28/2024 10.15 PM";"0";"5,273";"5,587";"314";"0";"0"
"11/28/2024 10.30 PM";"0";"5,624";"6,034";"410";"0";"0"
"11/28/2024 10.45 PM";"0";"5,775";"6,135";"360";"0";"0"
"11/28/2024 11.00 PM";"0";"2,709";"3,162";"453";"0";"0"
"11/28/2024 11.15 PM";"0";"87";"409";"323";"0";"0"
"11/28/2024 11.30 PM";"0";"29";"229";"200";"0";"0"
"11/28/2024 11.45 PM";"0";"101";"194";"93";"0";"0"
