sep=;
"11/30/2024 12.00 AM";"0";"29";"345";"316";"0";"0"
"11/30/2024 12.15 AM";"0";"63";"397";"335";"0";"0"
"11/30/2024 12.30 AM";"0";"101";"421";"320";"0";"0"
"11/30/2024 12.45 AM";"0";"65";"389";"325";"0";"0"
"11/30/2024 01.00 AM";"0";"29";"242";"213";"0";"0"
"11/30/2024 01.15 AM";"0";"65";"211";"147";"0";"0"
"11/30/2024 01.30 AM";"0";"101";"185";"84";"0";"0"
"11/30/2024 01.45 AM";"0";"63";"147";"84";"0";"0"
"11/30/2024 02.00 AM";"0";"29";"113";"84";"0";"0"
"11/30/2024 02.15 AM";"0";"67";"151";"84";"0";"0"
"11/30/2024 02.30 AM";"0";"102";"210";"108";"0";"0"
"11/30/2024 02.45 AM";"0";"62";"238";"176";"0";"0"
"11/30/2024 03.00 AM";"0";"29";"201";"172";"0";"0"
"11/30/2024 03.15 AM";"0";"69";"238";"168";"0";"0"
"11/30/2024 03.30 AM";"0";"103";"263";"160";"0";"0"
"11/30/2024 03.45 AM";"0";"61";"147";"87";"0";"0"
"11/30/2024 04.00 AM";"0";"29";"114";"85";"0";"0"
"11/30/2024 04.15 AM";"0";"132";"216";"84";"0";"0"
"11/30/2024 04.30 AM";"0";"1,842";"1,931";"88";"0";"0"
"11/30/2024 04.45 AM";"0";"4,333";"4,428";"95";"0";"0"
"11/30/2024 05.00 AM";"0";"3,181";"3,349";"168";"0";"0"
"11/30/2024 05.15 AM";"0";"5,577";"5,765";"188";"0";"0"
"11/30/2024 05.30 AM";"0";"5,636";"5,819";"183";"0";"0"
"11/30/2024 05.45 AM";"0";"5,754";"5,938";"184";"0";"0"
"11/30/2024 06.00 AM";"0";"5,727";"5,841";"114";"0";"0"
"11/30/2024 06.15 AM";"0";"2,770";"2,867";"97";"0";"0"
"11/30/2024 06.30 AM";"0";"5,532";"5,632";"100";"0";"0"
"11/30/2024 06.45 AM";"0";"5,971";"6,072";"101";"0";"0"
"11/30/2024 07.00 AM";"0";"4,467";"4,560";"93";"0";"0"
"11/30/2024 07.15 AM";"0";"91";"211";"121";"0";"0"
"11/30/2024 07.30 AM";"0";"106";"336";"230";"0";"0"
"11/30/2024 07.45 AM";"0";"157";"326";"169";"0";"0"
"11/30/2024 08.00 AM";"0";"138";"297";"159";"16";"16"
"11/30/2024 08.15 AM";"0";"2,576";"2,722";"145";"123";"123"
"11/30/2024 08.30 AM";"0";"5,359";"5,452";"93";"226";"226"
"11/30/2024 08.45 AM";"17";"2,535";"2,816";"264";"604";"604"
"11/30/2024 09.00 AM";"0";"5,514";"6,013";"500";"784";"784"
"11/30/2024 09.15 AM";"0";"5,869";"6,659";"790";"449";"449"
"11/30/2024 09.30 AM";"0";"5,938";"6,783";"844";"644";"644"
"11/30/2024 09.45 AM";"0";"6,051";"6,287";"237";"1,093";"1,093"
"11/30/2024 10.00 AM";"0";"775";"1,040";"265";"3,104";"3,104"
"11/30/2024 10.15 AM";"0";"1,891";"2,318";"426";"4,230";"4,230"
"11/30/2024 10.30 AM";"0";"3,111";"3,437";"325";"4,742";"4,742"
"11/30/2024 10.45 AM";"0";"5,175";"5,621";"445";"4,836";"4,836"
"11/30/2024 11.00 AM";"312";"271";"764";"181";"4,898";"4,898"
"11/30/2024 11.15 AM";"753";"87";"1,021";"181";"4,910";"4,910"
"11/30/2024 11.30 AM";"760";"156";"1,356";"440";"4,898";"4,898"
"11/30/2024 11.45 AM";"447";"162";"826";"218";"4,843";"4,843"
"11/30/2024 12.00 PM";"426";"87";"718";"206";"4,773";"4,773"
"11/30/2024 12.15 PM";"402";"87";"683";"194";"4,731";"4,731"
"11/30/2024 12.30 PM";"404";"989";"1,584";"191";"4,669";"4,669"
"11/30/2024 12.45 PM";"326";"2,089";"2,536";"120";"4,548";"4,548"
"11/30/2024 01.00 PM";"465";"88";"668";"116";"4,463";"4,463"
"11/30/2024 01.15 PM";"431";"121";"669";"117";"4,363";"4,363"
"11/30/2024 01.30 PM";"435";"164";"711";"112";"4,243";"4,243"
"11/30/2024 01.45 PM";"392";"129";"668";"147";"4,085";"4,085"
"11/30/2024 02.00 PM";"398";"87";"712";"227";"3,929";"3,929"
"11/30/2024 02.15 PM";"349";"87";"-";"-";"1,898";"1,898"
"11/30/2024 02.30 PM";"-";"-";"-";"-";"-";"-"
"11/30/2024 02.45 PM";"-";"-";"-";"-";"-";"-"
"11/30/2024 03.00 PM";"-";"-";"-";"-";"-";"-"
"11/30/2024 03.15 PM";"0";"125";"640";"514";"796";"796"
"11/30/2024 03.30 PM";"0";"166";"657";"491";"309";"309"
"11/30/2024 03.45 PM";"0";"1,080";"1,519";"439";"227";"227"
"11/30/2024 04.00 PM";"0";"1,361";"1,577";"216";"147";"147"
"11/30/2024 04.15 PM";"0";"5,971";"6,230";"259";"75";"75"
"11/30/2024 04.30 PM";"0";"5,442";"5,635";"193";"14";"14"
"11/30/2024 04.45 PM";"0";"4,954";"5,101";"147";"0";"0"
"11/30/2024 05.00 PM";"0";"3,771";"3,868";"98";"0";"0"
"11/30/2024 05.15 PM";"0";"5,917";"6,024";"107";"0";"0"
"11/30/2024 05.30 PM";"0";"1,727";"1,826";"100";"0";"0"
"11/30/2024 05.45 PM";"0";"87";"204";"117";"0";"0"
"11/30/2024 06.00 PM";"0";"138";"656";"518";"0";"0"
"11/30/2024 06.15 PM";"0";"160";"404";"244";"0";"0"
"11/30/2024 06.30 PM";"0";"106";"502";"395";"0";"0"
"11/30/2024 06.45 PM";"0";"88";"475";"387";"0";"0"
"11/30/2024 07.00 PM";"0";"1,361";"1,721";"360";"0";"0"
"11/30/2024 07.15 PM";"0";"4,795";"5,327";"532";"0";"0"
"11/30/2024 07.30 PM";"0";"5,683";"6,047";"364";"0";"0"
"11/30/2024 07.45 PM";"0";"5,391";"5,697";"306";"0";"0"
"11/30/2024 08.00 PM";"0";"92";"371";"279";"0";"0"
"11/30/2024 08.15 PM";"0";"95";"638";"544";"0";"0"
"11/30/2024 08.30 PM";"0";"157";"522";"365";"0";"0"
"11/30/2024 08.45 PM";"0";"152";"547";"395";"0";"0"
"11/30/2024 09.00 PM";"0";"89";"490";"401";"0";"0"
"11/30/2024 09.15 PM";"0";"98";"461";"364";"0";"0"
"11/30/2024 09.30 PM";"0";"517";"680";"163";"0";"0"
"11/30/2024 09.45 PM";"0";"4,085";"4,217";"131";"0";"0"
"11/30/2024 10.00 PM";"0";"5,397";"5,530";"133";"0";"0"
"11/30/2024 10.15 PM";"0";"2,408";"2,529";"120";"0";"0"
"11/30/2024 10.30 PM";"0";"5,295";"5,419";"124";"0";"0"
"11/30/2024 10.45 PM";"0";"5,673";"5,961";"288";"0";"0"
"11/30/2024 11.00 PM";"0";"5,748";"6,091";"343";"0";"0"
"11/30/2024 11.15 PM";"0";"34";"293";"259";"0";"0"
"11/30/2024 11.30 PM";"0";"30";"200";"170";"0";"0"
"11/30/2024 11.45 PM";"0";"99";"268";"170";"0";"0"
"12/01/2024 12.00 AM";"0";"98";"199";"101";"0";"0"
"12/01/2024 12.15 AM";"0";"29";"118";"89";"0";"0"
"12/01/2024 12.30 AM";"0";"32";"120";"88";"0";"0"
"12/01/2024 12.45 AM";"0";"100";"187";"87";"0";"0"
"12/01/2024 01.00 AM";"0";"97";"182";"86";"0";"0"
"12/01/2024 01.15 AM";"0";"29";"162";"133";"0";"0"
"12/01/2024 01.30 AM";"0";"33";"207";"174";"0";"0"
"12/01/2024 01.45 AM";"0";"100";"271";"171";"0";"0"
"12/01/2024 02.00 AM";"0";"96";"265";"168";"0";"0"
"12/01/2024 02.15 AM";"0";"29";"197";"168";"0";"0"
"12/01/2024 02.30 AM";"0";"35";"145";"110";"0";"0"
"12/01/2024 02.45 AM";"0";"101";"187";"87";"0";"0"
"12/01/2024 03.00 AM";"0";"95";"183";"87";"0";"0"
"12/01/2024 03.15 AM";"0";"29";"115";"86";"0";"0"
"12/01/2024 03.30 AM";"0";"36";"122";"85";"0";"0"
"12/01/2024 03.45 AM";"0";"101";"189";"87";"0";"0"
"12/01/2024 04.00 AM";"0";"95";"258";"163";"0";"0"
"12/01/2024 04.15 AM";"0";"239";"413";"174";"0";"0"
"12/01/2024 04.30 AM";"0";"3,627";"3,806";"178";"0";"0"
"12/01/2024 04.45 AM";"0";"3,047";"3,224";"177";"0";"0"
"12/01/2024 05.00 AM";"0";"4,563";"4,725";"162";"0";"0"
"12/01/2024 05.15 AM";"0";"5,543";"5,646";"103";"0";"0"
"12/01/2024 05.30 AM";"0";"5,530";"5,632";"103";"0";"0"
"12/01/2024 05.45 AM";"0";"5,597";"5,698";"102";"0";"0"
"12/01/2024 06.00 AM";"0";"5,530";"5,630";"101";"0";"0"
"12/01/2024 06.15 AM";"0";"2,354";"2,449";"95";"0";"0"
"12/01/2024 06.30 AM";"0";"5,742";"5,845";"103";"0";"0"
"12/01/2024 06.45 AM";"0";"5,795";"5,973";"178";"0";"0"
"12/01/2024 07.00 AM";"0";"5,835";"6,027";"192";"0";"0"
"12/01/2024 07.15 AM";"0";"5,808";"6,000";"192";"0";"0"
"12/01/2024 07.30 AM";"0";"3,418";"3,644";"226";"0";"0"
"12/01/2024 07.45 AM";"0";"4,941";"5,809";"869";"0";"0"
"12/01/2024 08.00 AM";"0";"5,992";"6,297";"305";"0";"0"
"12/01/2024 08.15 AM";"0";"3,064";"3,602";"537";"36";"36"
"12/01/2024 08.30 AM";"0";"90";"893";"804";"128";"128"
"12/01/2024 08.45 AM";"0";"122";"323";"201";"147";"147"
"12/01/2024 09.00 AM";"0";"158";"554";"396";"219";"219"
"12/01/2024 09.15 AM";"0";"122";"402";"280";"322";"322"
"12/01/2024 09.30 AM";"0";"87";"517";"430";"401";"401"
"12/01/2024 09.45 AM";"0";"123";"504";"380";"195";"195"
"12/01/2024 10.00 AM";"0";"565";"1,048";"484";"389";"389"
"12/01/2024 10.15 AM";"0";"4,046";"4,349";"303";"670";"670"
"12/01/2024 10.30 AM";"0";"2,345";"3,013";"668";"753";"753"
"12/01/2024 10.45 AM";"0";"5,478";"5,792";"314";"711";"711"
"12/01/2024 11.00 AM";"0";"5,646";"5,816";"170";"798";"798"
"12/01/2024 11.15 AM";"0";"4,026";"4,416";"390";"788";"788"
"12/01/2024 11.30 AM";"0";"4,007";"5,613";"1,606";"791";"791"
"12/01/2024 11.45 AM";"0";"5,801";"7,161";"1,360";"798";"798"
"12/01/2024 12.00 PM";"0";"5,894";"6,885";"991";"639";"639"
"12/01/2024 12.15 PM";"0";"5,607";"6,871";"1,265";"705";"705"
"12/01/2024 12.30 PM";"0";"2,970";"3,767";"797";"669";"669"
"12/01/2024 12.45 PM";"0";"2,148";"2,401";"253";"526";"526"
"12/01/2024 01.00 PM";"0";"87";"234";"146";"780";"780"
"12/01/2024 01.15 PM";"0";"154";"280";"126";"573";"573"
"12/01/2024 01.30 PM";"0";"1,514";"1,631";"117";"612";"612"
"12/01/2024 01.45 PM";"0";"175";"273";"97";"471";"471"
"12/01/2024 02.00 PM";"0";"336";"443";"107";"377";"377"
"12/01/2024 02.15 PM";"0";"3,811";"4,629";"818";"483";"483"
"12/01/2024 02.30 PM";"0";"5,547";"8,543";"2,996";"501";"501"
"12/01/2024 02.45 PM";"0";"5,861";"8,077";"2,216";"362";"362"
"12/01/2024 03.00 PM";"0";"2,771";"3,546";"775";"264";"264"
"12/01/2024 03.15 PM";"0";"7,519";"8,315";"796";"244";"244"
"12/01/2024 03.30 PM";"0";"3,063";"3,544";"482";"163";"163"
"12/01/2024 03.45 PM";"0";"89";"642";"552";"94";"94"
"12/01/2024 04.00 PM";"0";"136";"865";"729";"54";"54"
"12/01/2024 04.15 PM";"0";"162";"706";"544";"12";"12"
"12/01/2024 04.30 PM";"0";"112";"545";"434";"0";"0"
"12/01/2024 04.45 PM";"0";"87";"583";"496";"0";"0"
"12/01/2024 05.00 PM";"0";"2,512";"3,031";"519";"0";"0"
"12/01/2024 05.15 PM";"0";"5,356";"5,901";"545";"0";"0"
"12/01/2024 05.30 PM";"0";"5,687";"6,491";"804";"0";"0"
"12/01/2024 05.45 PM";"0";"2,775";"3,571";"797";"0";"0"
"12/01/2024 06.00 PM";"0";"5,465";"6,014";"550";"0";"0"
"12/01/2024 06.15 PM";"0";"5,963";"6,523";"560";"0";"0"
"12/01/2024 06.30 PM";"0";"5,810";"6,181";"371";"0";"0"
"12/01/2024 06.45 PM";"17";"3,971";"4,456";"468";"0";"0"
"12/01/2024 07.00 PM";"262";"4,114";"5,025";"649";"0";"0"
"12/01/2024 07.15 PM";"0";"5,782";"6,244";"461";"0";"0"
"12/01/2024 07.30 PM";"0";"5,760";"6,666";"906";"0";"0"
"12/01/2024 07.45 PM";"0";"90";"508";"418";"0";"0"
"12/01/2024 08.00 PM";"0";"87";"576";"489";"0";"0"
"12/01/2024 08.15 PM";"0";"156";"656";"500";"0";"0"
"12/01/2024 08.30 PM";"0";"156";"918";"762";"0";"0"
"12/01/2024 08.45 PM";"0";"86";"447";"361";"0";"0"
"12/01/2024 09.00 PM";"0";"89";"391";"303";"0";"0"
"12/01/2024 09.15 PM";"0";"158";"437";"279";"0";"0"
"12/01/2024 09.30 PM";"0";"3,130";"3,407";"278";"0";"0"
"12/01/2024 09.45 PM";"0";"5,364";"5,756";"392";"0";"0"
"12/01/2024 10.00 PM";"0";"2,334";"2,850";"516";"0";"0"
"12/01/2024 10.15 PM";"0";"5,542";"6,136";"595";"0";"0"
"12/01/2024 10.30 PM";"0";"5,625";"6,211";"586";"0";"0"
"12/01/2024 10.45 PM";"0";"1,220";"1,804";"584";"0";"0"
"12/01/2024 11.00 PM";"0";"86";"602";"516";"0";"0"
"12/01/2024 11.15 PM";"0";"85";"563";"479";"0";"0"
"12/01/2024 11.30 PM";"0";"101";"536";"435";"0";"0"
"12/01/2024 11.45 PM";"0";"41";"231";"190";"0";"0"
"12/02/2024 12.00 AM";"0";"29";"209";"180";"0";"0"
"12/02/2024 12.15 AM";"0";"87";"185";"99";"0";"0"
"12/02/2024 12.30 AM";"0";"101";"200";"99";"0";"0"
"12/02/2024 12.45 AM";"0";"40";"224";"184";"0";"0"
"12/02/2024 01.00 AM";"0";"29";"217";"188";"0";"0"
"12/02/2024 01.15 AM";"0";"90";"274";"184";"0";"0"
"12/02/2024 01.30 AM";"0";"103";"285";"182";"0";"0"
"12/02/2024 01.45 AM";"0";"38";"219";"181";"0";"0"
"12/02/2024 02.00 AM";"0";"29";"147";"118";"0";"0"
"12/02/2024 02.15 AM";"0";"94";"194";"100";"0";"0"
"12/02/2024 02.30 AM";"0";"105";"206";"101";"0";"0"
"12/02/2024 02.45 AM";"0";"37";"138";"102";"0";"0"
"12/02/2024 03.00 AM";"0";"34";"135";"101";"0";"0"
"12/02/2024 03.15 AM";"0";"155";"256";"101";"0";"0"
"12/02/2024 03.30 AM";"0";"1,825";"1,957";"132";"0";"0"
"12/02/2024 03.45 AM";"0";"4,964";"5,172";"208";"0";"0"
"12/02/2024 04.00 AM";"0";"2,447";"2,643";"196";"0";"0"
"12/02/2024 04.15 AM";"0";"5,135";"5,332";"196";"0";"0"
"12/02/2024 04.30 AM";"0";"5,523";"5,720";"197";"0";"0"
"12/02/2024 04.45 AM";"0";"5,542";"5,701";"159";"0";"0"
"12/02/2024 05.00 AM";"0";"2,421";"2,530";"109";"0";"0"
"12/02/2024 05.15 AM";"0";"5,331";"5,451";"120";"0";"0"
"12/02/2024 05.30 AM";"0";"89";"188";"99";"0";"0"
"12/02/2024 05.45 AM";"0";"88";"187";"99";"0";"0"
"12/02/2024 06.00 AM";"0";"154";"253";"99";"0";"0"
"12/02/2024 06.15 AM";"0";"153";"253";"100";"0";"0"
"12/02/2024 06.30 AM";"0";"85";"287";"202";"0";"0"
"12/02/2024 06.45 AM";"0";"197";"644";"447";"0";"0"
"12/02/2024 07.00 AM";"0";"3,635";"4,244";"610";"0";"0"
"12/02/2024 07.15 AM";"0";"5,218";"5,678";"460";"0";"0"
"12/02/2024 07.30 AM";"0";"3,098";"4,238";"1,140";"0";"0"
"12/02/2024 07.45 AM";"0";"4,573";"5,081";"508";"0";"0"
"12/02/2024 08.00 AM";"0";"5,557";"5,938";"381";"0";"0"
"12/02/2024 08.15 AM";"0";"5,575";"5,994";"420";"0";"0"
"12/02/2024 08.30 AM";"0";"100";"416";"316";"2";"2"
"12/02/2024 08.45 AM";"0";"85";"405";"320";"53";"53"
"12/02/2024 09.00 AM";"0";"155";"257";"102";"76";"76"
"12/02/2024 09.15 AM";"0";"157";"260";"103";"107";"107"
"12/02/2024 09.30 AM";"0";"86";"251";"165";"243";"243"
"12/02/2024 09.45 AM";"0";"88";"277";"189";"513";"513"
"12/02/2024 10.00 AM";"0";"2,812";"2,996";"184";"870";"870"
"12/02/2024 10.15 AM";"0";"2,832";"3,027";"195";"837";"837"
"12/02/2024 10.30 AM";"0";"4,732";"4,924";"192";"877";"877"
"12/02/2024 10.45 AM";"0";"5,499";"5,645";"146";"755";"755"
"12/02/2024 11.00 AM";"0";"5,603";"5,719";"116";"902";"902"
"12/02/2024 11.15 AM";"0";"2,381";"2,481";"100";"858";"858"
"12/02/2024 11.30 AM";"0";"2,045";"2,166";"121";"647";"647"
"12/02/2024 11.45 AM";"0";"87";"185";"98";"743";"743"
"12/02/2024 12.00 PM";"0";"131";"236";"105";"656";"656"
"12/02/2024 12.15 PM";"0";"158";"258";"100";"619";"619"
"12/02/2024 12.30 PM";"0";"110";"279";"168";"508";"508"
"12/02/2024 12.45 PM";"0";"85";"275";"190";"622";"622"
"12/02/2024 01.00 PM";"0";"1,279";"1,462";"183";"720";"720"
"12/02/2024 01.15 PM";"0";"4,664";"4,858";"194";"524";"524"
"12/02/2024 01.30 PM";"0";"5,387";"5,581";"194";"704";"704"
"12/02/2024 01.45 PM";"0";"3,429";"3,584";"155";"913";"913"
"12/02/2024 02.00 PM";"0";"87";"187";"100";"861";"861"
"12/02/2024 02.15 PM";"0";"113";"209";"96";"719";"719"
"12/02/2024 02.30 PM";"254";"158";"520";"108";"800";"800"
"12/02/2024 02.45 PM";"0";"129";"230";"101";"635";"635"
"12/02/2024 03.00 PM";"0";"86";"188";"103";"408";"408"
"12/02/2024 03.15 PM";"0";"117";"217";"100";"406";"406"
"12/02/2024 03.30 PM";"0";"711";"1,494";"783";"195";"195"
"12/02/2024 03.45 PM";"0";"4,218";"4,711";"493";"59";"59"
"12/02/2024 04.00 PM";"0";"5,347";"5,750";"403";"2";"2"
"12/02/2024 04.15 PM";"0";"3,795";"4,191";"396";"0";"0"
"12/02/2024 04.30 PM";"0";"86";"800";"713";"0";"0"
"12/02/2024 04.45 PM";"0";"108";"886";"778";"0";"0"
"12/02/2024 05.00 PM";"0";"157";"441";"284";"0";"0"
"12/02/2024 05.15 PM";"0";"133";"304";"171";"0";"0"
"12/02/2024 05.30 PM";"0";"85";"252";"167";"0";"0"
"12/02/2024 05.45 PM";"0";"110";"389";"279";"0";"0"
"12/02/2024 06.00 PM";"0";"159";"386";"227";"0";"0"
"12/02/2024 06.15 PM";"0";"1,562";"1,994";"431";"0";"0"
"12/02/2024 06.30 PM";"0";"4,797";"5,591";"794";"0";"0"
"12/02/2024 06.45 PM";"0";"5,353";"6,263";"910";"0";"0"
"12/02/2024 07.00 PM";"0";"2,582";"3,339";"757";"0";"0"
"12/02/2024 07.15 PM";"125";"3,733";"4,252";"394";"0";"0"
"12/02/2024 07.30 PM";"177";"89";"826";"560";"0";"0"
"12/02/2024 07.45 PM";"0";"108";"384";"276";"0";"0"
"12/02/2024 08.00 PM";"0";"157";"458";"301";"0";"0"
"12/02/2024 08.15 PM";"0";"670";"963";"293";"0";"0"
"12/02/2024 08.30 PM";"0";"4,251";"4,535";"284";"0";"0"
"12/02/2024 08.45 PM";"0";"5,359";"5,643";"284";"0";"0"
"12/02/2024 09.00 PM";"0";"4,596";"4,884";"288";"0";"0"
"12/02/2024 09.15 PM";"0";"86";"502";"415";"0";"0"
"12/02/2024 09.30 PM";"0";"96";"572";"477";"0";"0"
"12/02/2024 09.45 PM";"0";"155";"636";"481";"0";"0"
"12/02/2024 10.00 PM";"0";"142";"618";"476";"0";"0"
"12/02/2024 10.15 PM";"0";"83";"472";"389";"0";"0"
"12/02/2024 10.30 PM";"0";"98";"403";"305";"0";"0"
"12/02/2024 10.45 PM";"0";"156";"434";"278";"0";"0"
"12/02/2024 11.00 PM";"0";"982";"1,268";"286";"0";"0"
