sep=;
"08/31/2024 04.45 AM";"195";"195";"0";"0"
"08/31/2024 05.00 AM";"209";"209";"0";"0"
"08/31/2024 05.15 AM";"204";"204";"0";"0"
"08/31/2024 05.30 AM";"266";"266";"0";"0"
"08/31/2024 05.45 AM";"280";"280";"0";"0"
"08/31/2024 06.00 AM";"210";"210";"0";"0"
"08/31/2024 06.15 AM";"254";"254";"0";"0"
"08/31/2024 06.30 AM";"393";"393";"0";"0"
"08/31/2024 06.45 AM";"403";"403";"22";"22"
"08/31/2024 07.00 AM";"335";"335";"259";"259"
"08/31/2024 07.15 AM";"319";"319";"444";"444"
"08/31/2024 07.30 AM";"363";"363";"700";"700"
"08/31/2024 07.45 AM";"314";"314";"935";"935"
"08/31/2024 08.00 AM";"219";"219";"1,937";"1,937"
"08/31/2024 08.15 AM";"237";"237";"2,620";"2,620"
"08/31/2024 08.30 AM";"417";"417";"2,776";"2,776"
"08/31/2024 08.45 AM";"708";"708";"3,430";"3,430"
"08/31/2024 09.00 AM";"460";"460";"3,092";"3,092"
"08/31/2024 09.15 AM";"781";"781";"3,673";"3,673"
"08/31/2024 09.30 AM";"2,039";"2,039";"3,875";"3,875"
"08/31/2024 09.45 AM";"1,994";"1,994";"4,039";"4,039"
"08/31/2024 10.00 AM";"1,811";"1,811";"3,826";"3,826"
"08/31/2024 10.15 AM";"3,024";"3,024";"4,687";"4,687"
"08/31/2024 10.30 AM";"3,167";"3,167";"5,533";"5,533"
"08/31/2024 10.45 AM";"1,954";"1,954";"6,238";"6,238"
"08/31/2024 11.00 AM";"3,264";"3,264";"6,651";"6,651"
"08/31/2024 11.15 AM";"3,241";"3,241";"6,925";"6,925"
"08/31/2024 11.30 AM";"6,059";"6,059";"7,294";"7,294"
"08/31/2024 11.45 AM";"5,812";"5,812";"7,514";"7,514"
"08/31/2024 12.00 PM";"3,259";"3,259";"7,630";"7,630"
"08/31/2024 12.15 PM";"3,189";"3,189";"8,003";"8,003"
"08/31/2024 12.30 PM";"3,182";"3,182";"8,217";"8,217"
"08/31/2024 12.45 PM";"3,115";"3,115";"8,422";"8,422"
"08/31/2024 01.00 PM";"3,168";"3,168";"8,492";"8,492"
"08/31/2024 01.15 PM";"3,170";"3,170";"8,606";"8,606"
"08/31/2024 01.30 PM";"2,769";"2,769";"8,897";"8,897"
"08/31/2024 01.45 PM";"216";"216";"9,050";"9,050"
"08/31/2024 02.00 PM";"229";"229";"9,033";"9,033"
"08/31/2024 02.15 PM";"177";"177";"8,969";"8,969"
"08/31/2024 02.30 PM";"203";"203";"8,778";"8,778"
"08/31/2024 02.45 PM";"222";"222";"8,739";"8,739"
"08/31/2024 03.00 PM";"1,448";"1,448";"8,592";"8,592"
"08/31/2024 03.15 PM";"2,732";"2,732";"8,352";"8,352"
"08/31/2024 03.30 PM";"3,281";"3,281";"7,973";"7,973"
"08/31/2024 03.45 PM";"3,218";"3,218";"7,653";"7,653"
"08/31/2024 04.00 PM";"3,249";"3,249";"7,384";"7,384"
"08/31/2024 04.15 PM";"3,302";"3,302";"7,108";"7,108"
"08/31/2024 04.30 PM";"3,446";"3,446";"6,307";"6,307"
"08/31/2024 04.45 PM";"3,443";"3,443";"3,578";"3,578"
"08/31/2024 05.00 PM";"3,293";"3,293";"4,460";"4,460"
"08/31/2024 05.15 PM";"3,710";"3,710";"4,584";"4,584"
"08/31/2024 05.30 PM";"4,599";"4,599";"3,867";"3,867"
"08/31/2024 05.45 PM";"1,979";"1,979";"3,816";"3,816"
"08/31/2024 06.00 PM";"4,383";"4,383";"4,116";"4,116"
"08/31/2024 06.15 PM";"2,170";"2,170";"3,763";"3,763"
"08/31/2024 06.30 PM";"2,240";"2,240";"3,151";"3,151"
"08/31/2024 06.45 PM";"293";"293";"2,622";"2,622"
"08/31/2024 07.00 PM";"316";"316";"2,006";"2,006"
"08/31/2024 07.15 PM";"267";"267";"722";"722"
"08/31/2024 07.30 PM";"225";"225";"430";"430"
"08/31/2024 07.45 PM";"242";"242";"219";"219"
"08/31/2024 08.00 PM";"247";"247";"62";"62"
"08/31/2024 08.15 PM";"196";"196";"0";"0"
"08/31/2024 08.30 PM";"605";"605";"0";"0"
"08/31/2024 08.45 PM";"310";"310";"0";"0"
"08/31/2024 09.00 PM";"356";"356";"0";"0"
"08/31/2024 09.15 PM";"400";"400";"0";"0"
"08/31/2024 09.30 PM";"393";"393";"0";"0"
"08/31/2024 09.45 PM";"477";"477";"0";"0"
"08/31/2024 10.00 PM";"319";"319";"0";"0"
"08/31/2024 10.15 PM";"235";"235";"0";"0"
"08/31/2024 10.30 PM";"191";"191";"0";"0"
"08/31/2024 10.45 PM";"239";"239";"0";"0"
"08/31/2024 11.00 PM";"224";"224";"0";"0"
"08/31/2024 11.15 PM";"192";"192";"0";"0"
"08/31/2024 11.30 PM";"240";"240";"0";"0"
"08/31/2024 11.45 PM";"222";"222";"0";"0"
"09/01/2024 12.00 AM";"191";"191";"0";"0"
"09/01/2024 12.15 AM";"240";"240";"0";"0"
"09/01/2024 12.30 AM";"220";"220";"0";"0"
"09/01/2024 12.45 AM";"191";"191";"0";"0"
"09/01/2024 01.00 AM";"241";"241";"0";"0"
"09/01/2024 01.15 AM";"198";"198";"0";"0"
"09/01/2024 01.30 AM";"139";"139";"0";"0"
"09/01/2024 01.45 AM";"112";"112";"0";"0"
"09/01/2024 02.00 AM";"165";"165";"0";"0"
"09/01/2024 02.15 AM";"192";"192";"0";"0"
"09/01/2024 02.30 AM";"142";"142";"0";"0"
"09/01/2024 02.45 AM";"204";"204";"0";"0"
"09/01/2024 03.00 AM";"254";"254";"0";"0"
"09/01/2024 03.15 AM";"277";"277";"0";"0"
"09/01/2024 03.30 AM";"217";"217";"0";"0"
"09/01/2024 03.45 AM";"193";"193";"0";"0"
"09/01/2024 04.00 AM";"248";"248";"0";"0"
"09/01/2024 04.15 AM";"273";"273";"0";"0"
"09/01/2024 04.30 AM";"213";"213";"0";"0"
"09/01/2024 04.45 AM";"190";"190";"0";"0"
"09/01/2024 05.00 AM";"248";"248";"0";"0"
"09/01/2024 05.15 AM";"272";"272";"0";"0"
"09/01/2024 05.30 AM";"209";"209";"0";"0"
"09/01/2024 05.45 AM";"189";"189";"0";"0"
"09/01/2024 06.00 AM";"251";"251";"0";"0"
"09/01/2024 06.15 AM";"272";"272";"0";"0"
"09/01/2024 06.30 AM";"207";"207";"0";"0"
"09/01/2024 06.45 AM";"123";"123";"7";"7"
"09/01/2024 07.00 AM";"175";"175";"193";"193"
"09/01/2024 07.15 AM";"246";"246";"289";"289"
"09/01/2024 07.30 AM";"261";"261";"414";"414"
"09/01/2024 07.45 AM";"236";"236";"538";"538"
"09/01/2024 08.00 AM";"332";"332";"763";"763"
"09/01/2024 08.15 AM";"420";"420";"1,182";"1,182"
"09/01/2024 08.30 AM";"316";"316";"1,267";"1,267"
"09/01/2024 08.45 AM";"206";"206";"1,706";"1,706"
"09/01/2024 09.00 AM";"376";"376";"2,709";"2,709"
"09/01/2024 09.15 AM";"3,046";"3,046";"4,308";"4,308"
"09/01/2024 09.30 AM";"3,156";"3,156";"4,470";"4,470"
"09/01/2024 09.45 AM";"2,254";"2,254";"4,208";"4,208"
"09/01/2024 10.00 AM";"3,314";"3,314";"4,625";"4,625"
"09/01/2024 10.15 AM";"3,399";"3,399";"6,302";"6,302"
"09/01/2024 10.30 AM";"3,238";"3,238";"6,384";"6,384"
"09/01/2024 10.45 AM";"3,575";"3,575";"5,854";"5,854"
"09/01/2024 11.00 AM";"3,996";"3,996";"6,755";"6,755"
"09/01/2024 11.15 AM";"4,449";"4,449";"7,107";"7,107"
"09/01/2024 11.30 AM";"5,059";"5,059";"6,871";"6,871"
"09/01/2024 11.45 AM";"4,377";"4,377";"7,250";"7,250"
"09/01/2024 12.00 PM";"4,919";"4,919";"7,901";"7,901"
"09/01/2024 12.15 PM";"4,954";"4,954";"8,446";"8,446"
"09/01/2024 12.30 PM";"4,244";"4,244";"8,277";"8,277"
"09/01/2024 12.45 PM";"4,817";"4,817";"8,629";"8,629"
"09/01/2024 01.00 PM";"4,452";"4,452";"9,020";"9,020"
"09/01/2024 01.15 PM";"6,105";"6,105";"9,334";"9,334"
"09/01/2024 01.30 PM";"4,814";"4,814";"9,386";"9,386"
"09/01/2024 01.45 PM";"2,513";"2,513";"8,318";"8,318"
"09/01/2024 02.00 PM";"4,758";"4,758";"8,958";"8,958"
"09/01/2024 02.15 PM";"5,962";"5,962";"8,520";"8,520"
"09/01/2024 02.30 PM";"5,282";"5,282";"8,432";"8,432"
"09/01/2024 02.45 PM";"3,528";"3,528";"8,019";"8,019"
"09/01/2024 03.00 PM";"3,526";"3,526";"7,953";"7,953"
"09/01/2024 03.15 PM";"4,710";"4,710";"8,018";"8,018"
"09/01/2024 03.30 PM";"3,718";"3,718";"7,932";"7,932"
"09/01/2024 03.45 PM";"3,512";"3,512";"7,466";"7,466"
"09/01/2024 04.00 PM";"3,496";"3,496";"7,654";"7,654"
"09/01/2024 04.15 PM";"3,459";"3,459";"6,951";"6,951"
"09/01/2024 04.30 PM";"2,738";"2,738";"6,826";"6,826"
"09/01/2024 04.45 PM";"175";"175";"6,290";"6,290"
"09/01/2024 05.00 PM";"206";"206";"6,391";"6,391"
"09/01/2024 05.15 PM";"227";"227";"6,175";"6,175"
"09/01/2024 05.30 PM";"179";"179";"5,812";"5,812"
"09/01/2024 05.45 PM";"223";"223";"5,380";"5,380"
"09/01/2024 06.00 PM";"542";"542";"4,923";"4,923"
"09/01/2024 06.15 PM";"198";"198";"4,468";"4,468"
"09/01/2024 06.30 PM";"1,475";"1,475";"3,898";"3,898"
"09/01/2024 06.45 PM";"2,492";"2,492";"3,232";"3,232"
"09/01/2024 07.00 PM";"1,115";"1,115";"1,842";"1,842"
"09/01/2024 07.15 PM";"1,131";"1,131";"547";"547"
"09/01/2024 07.30 PM";"1,746";"1,746";"370";"370"
"09/01/2024 07.45 PM";"618";"618";"202";"202"
"09/01/2024 08.00 PM";"337";"337";"68";"68"
"09/01/2024 08.15 PM";"647";"647";"2";"2"
"09/01/2024 08.30 PM";"1,690";"1,690";"0";"0"
"09/01/2024 08.45 PM";"273";"273";"0";"0"
"09/01/2024 09.00 PM";"244";"244";"0";"0"
"09/01/2024 09.15 PM";"200";"200";"0";"0"
"09/01/2024 09.30 PM";"242";"242";"0";"0"
"09/01/2024 09.45 PM";"253";"253";"0";"0"
"09/01/2024 10.00 PM";"442";"442";"0";"0"
"09/01/2024 10.15 PM";"482";"482";"0";"0"
"09/01/2024 10.30 PM";"473";"473";"0";"0"
"09/01/2024 10.45 PM";"437";"437";"0";"0"
"09/01/2024 11.00 PM";"485";"485";"0";"0"
"09/01/2024 11.15 PM";"469";"469";"0";"0"
"09/01/2024 11.30 PM";"327";"327";"0";"0"
"09/01/2024 11.45 PM";"249";"249";"0";"0"
"09/02/2024 12.00 AM";"282";"282";"0";"0"
"09/02/2024 12.15 AM";"232";"232";"0";"0"
"09/02/2024 12.30 AM";"201";"201";"0";"0"
"09/02/2024 12.45 AM";"249";"249";"0";"0"
"09/02/2024 01.00 AM";"282";"282";"0";"0"
"09/02/2024 01.15 AM";"230";"230";"0";"0"
"09/02/2024 01.30 AM";"198";"198";"0";"0"
"09/02/2024 01.45 AM";"248";"248";"0";"0"
"09/02/2024 02.00 AM";"276";"276";"0";"0"
"09/02/2024 02.15 AM";"198";"198";"0";"0"
"09/02/2024 02.30 AM";"115";"115";"0";"0"
"09/02/2024 02.45 AM";"168";"168";"0";"0"
"09/02/2024 03.00 AM";"196";"196";"0";"0"
"09/02/2024 03.15 AM";"140";"140";"0";"0"
"09/02/2024 03.30 AM";"114";"114";"0";"0"
"09/02/2024 03.45 AM";"168";"168";"0";"0"
"09/02/2024 04.00 AM";"223";"223";"0";"0"
"09/02/2024 04.15 AM";"231";"231";"0";"0"
"09/02/2024 04.30 AM";"203";"203";"0";"0"
"09/02/2024 04.45 AM";"256";"256";"0";"0"
"09/02/2024 05.00 AM";"278";"278";"0";"0"
"09/02/2024 05.15 AM";"219";"219";"0";"0"
"09/02/2024 05.30 AM";"197";"197";"0";"0"
"09/02/2024 05.45 AM";"256";"256";"0";"0"
"09/02/2024 06.00 AM";"276";"276";"0";"0"
"09/02/2024 06.15 AM";"215";"215";"0";"0"
"09/02/2024 06.30 AM";"197";"197";"0";"0"
"09/02/2024 06.45 AM";"345";"345";"0";"0"
"09/02/2024 07.00 AM";"437";"437";"0";"0"
"09/02/2024 07.15 AM";"359";"359";"108";"108"
"09/02/2024 07.30 AM";"786";"786";"75";"75"
"09/02/2024 07.45 AM";"463";"463";"89";"89"
"09/02/2024 08.00 AM";"425";"425";"81";"81"
"09/02/2024 08.15 AM";"383";"383";"77";"77"
"09/02/2024 08.30 AM";"340";"340";"63";"63"
"09/02/2024 08.45 AM";"375";"375";"48";"48"
"09/02/2024 09.00 AM";"351";"351";"50";"50"
"09/02/2024 09.15 AM";"274";"274";"57";"57"
"09/02/2024 09.30 AM";"260";"260";"63";"63"
"09/02/2024 09.45 AM";"317";"317";"112";"112"
"09/02/2024 10.00 AM";"269";"269";"140";"140"
"09/02/2024 10.15 AM";"201";"201";"174";"174"
"09/02/2024 10.30 AM";"190";"190";"190";"190"
"09/02/2024 10.45 AM";"248";"248";"211";"211"
"09/02/2024 11.00 AM";"261";"261";"264";"264"
"09/02/2024 11.15 AM";"256";"256";"339";"339"
"09/02/2024 11.30 AM";"267";"267";"478";"478"
"09/02/2024 11.45 AM";"332";"332";"664";"664"
"09/02/2024 12.00 PM";"339";"339";"933";"933"
"09/02/2024 12.15 PM";"264";"264";"1,210";"1,210"
"09/02/2024 12.30 PM";"258";"258";"1,484";"1,484"
"09/02/2024 12.45 PM";"1,095";"1,095";"1,855";"1,855"
"09/02/2024 01.00 PM";"816";"816";"2,171";"2,171"
"09/02/2024 01.15 PM";"575";"575";"2,484";"2,484"
"09/02/2024 01.30 PM";"545";"545";"2,906";"2,906"
"09/02/2024 01.45 PM";"1,462";"1,462";"3,338";"3,338"
"09/02/2024 02.00 PM";"2,077";"2,077";"3,684";"3,684"
"09/02/2024 02.15 PM";"176";"176";"3,953";"3,953"
"09/02/2024 02.30 PM";"156";"156";"5,048";"5,048"
"09/02/2024 02.45 PM";"419";"419";"6,022";"6,022"
"09/02/2024 03.00 PM";"157";"157";"7,824";"7,824"
"09/02/2024 03.15 PM";"205";"205";"6,749";"6,749"
"09/02/2024 03.30 PM";"266";"266";"7,887";"7,887"
"09/02/2024 03.45 PM";"850";"850";"7,101";"7,101"
"09/02/2024 04.00 PM";"950";"950";"7,519";"7,519"
"09/02/2024 04.15 PM";"614";"614";"7,473";"7,473"
"09/02/2024 04.30 PM";"228";"228";"6,903";"6,903"
"09/02/2024 04.45 PM";"162";"162";"5,893";"5,893"
"09/02/2024 05.00 PM";"251";"251";"6,506";"6,506"
"09/02/2024 05.15 PM";"97";"97";"6,530";"6,530"
"09/02/2024 05.30 PM";"100";"100";"6,170";"6,170"
"09/02/2024 05.45 PM";"179";"179";"5,792";"5,792"
"09/02/2024 06.00 PM";"100";"100";"5,393";"5,393"
"09/02/2024 06.15 PM";"104";"104";"4,950";"4,950"
"09/02/2024 06.30 PM";"920";"920";"4,333";"4,333"
"09/02/2024 06.45 PM";"1,244";"1,244";"3,563";"3,563"
"09/02/2024 07.00 PM";"1,613";"1,613";"1,380";"1,380"
"09/02/2024 07.15 PM";"323";"323";"510";"510"
"09/02/2024 07.30 PM";"488";"488";"362";"362"
"09/02/2024 07.45 PM";"305";"305";"78";"78"
"09/02/2024 08.00 PM";"290";"290";"7";"7"
"09/02/2024 08.15 PM";"418";"418";"0";"0"
"09/02/2024 08.30 PM";"206";"206";"0";"0"
"09/02/2024 08.45 PM";"280";"280";"0";"0"
"09/02/2024 09.00 PM";"658";"658";"0";"0"
"09/02/2024 09.15 PM";"200";"200";"0";"0"
"09/02/2024 09.30 PM";"246";"246";"0";"0"
"09/02/2024 09.45 PM";"383";"383";"0";"0"
"09/02/2024 10.00 PM";"357";"357";"0";"0"
"09/02/2024 10.15 PM";"329";"329";"0";"0"
"09/02/2024 10.30 PM";"322";"322";"0";"0"
"09/02/2024 10.45 PM";"358";"358";"0";"0"
"09/02/2024 11.00 PM";"336";"336";"0";"0"
"09/02/2024 11.15 PM";"204";"204";"0";"0"
"09/02/2024 11.30 PM";"362";"362";"0";"0"
"09/02/2024 11.45 PM";"455";"455";"0";"0"
"09/03/2024 12.00 AM";"429";"429";"0";"0"
"09/03/2024 12.15 AM";"331";"331";"0";"0"
"09/03/2024 12.30 AM";"217";"217";"0";"0"
"09/03/2024 12.45 AM";"278";"278";"0";"0"
"09/03/2024 01.00 AM";"258";"258";"0";"0"
"09/03/2024 01.15 AM";"192";"192";"0";"0"
"09/03/2024 01.30 AM";"208";"208";"0";"0"
"09/03/2024 01.45 AM";"272";"272";"0";"0"
"09/03/2024 02.00 AM";"254";"254";"0";"0"
"09/03/2024 02.15 AM";"190";"190";"0";"0"
"09/03/2024 02.30 AM";"142";"142";"0";"0"
"09/03/2024 02.45 AM";"192";"192";"0";"0"
"09/03/2024 03.00 AM";"173";"173";"0";"0"
"09/03/2024 03.15 AM";"111";"111";"0";"0"
"09/03/2024 03.30 AM";"130";"130";"0";"0"
"09/03/2024 03.45 AM";"192";"192";"0";"0"
"09/03/2024 04.00 AM";"231";"231";"0";"0"
"09/03/2024 04.15 AM";"202";"202";"0";"0"
"09/03/2024 04.30 AM";"220";"220";"0";"0"
"09/03/2024 04.45 AM";"275";"275";"0";"0"
"09/03/2024 05.00 AM";"251";"251";"0";"0"
"09/03/2024 05.15 AM";"192";"192";"0";"0"
"09/03/2024 05.30 AM";"215";"215";"0";"0"
"09/03/2024 05.45 AM";"273";"273";"0";"0"
"09/03/2024 06.00 AM";"249";"249";"0";"0"
"09/03/2024 06.15 AM";"193";"193";"0";"0"
"09/03/2024 06.30 AM";"218";"218";"0";"0"
"09/03/2024 06.45 AM";"227";"227";"0";"0"
"09/03/2024 07.00 AM";"213";"213";"12";"12"
"09/03/2024 07.15 AM";"678";"678";"162";"162"
"09/03/2024 07.30 AM";"367";"367";"270";"270"
"09/03/2024 07.45 AM";"533";"533";"452";"452"
"09/03/2024 08.00 AM";"565";"565";"598";"598"
"09/03/2024 08.15 AM";"247";"247";"821";"821"
"09/03/2024 08.30 AM";"223";"223";"1,126";"1,126"
"09/03/2024 08.45 AM";"275";"275";"1,337";"1,337"
"09/03/2024 09.00 AM";"243";"243";"1,363";"1,363"
"09/03/2024 09.15 AM";"191";"191";"1,415";"1,415"
"09/03/2024 09.30 AM";"221";"221";"1,532";"1,532"
"09/03/2024 09.45 AM";"232";"232";"1,768";"1,768"
"09/03/2024 10.00 AM";"153";"153";"2,073";"2,073"
"09/03/2024 10.15 AM";"103";"103";"2,431";"2,431"
"09/03/2024 10.30 AM";"135";"135";"2,666";"2,666"
"09/03/2024 10.45 AM";"147";"147";"2,993";"2,993"
"09/03/2024 11.00 AM";"97";"97";"3,596";"3,596"
"09/03/2024 11.15 AM";"135";"135";"5,534";"5,534"
"09/03/2024 11.30 AM";"257";"257";"7,903";"7,903"
"09/03/2024 11.45 AM";"179";"179";"7,433";"7,433"
"09/03/2024 12.00 PM";"205";"205";"7,805";"7,805"
"09/03/2024 12.15 PM";"212";"212";"6,591";"6,591"
"09/03/2024 12.30 PM";"162";"162";"6,548";"6,548"
"09/03/2024 12.45 PM";"179";"179";"7,671";"7,671"
"09/03/2024 01.00 PM";"203";"203";"8,923";"8,923"
"09/03/2024 01.15 PM";"154";"154";"9,142";"9,142"
"09/03/2024 01.30 PM";"190";"190";"9,359";"9,359"
"09/03/2024 01.45 PM";"195";"195";"9,207";"9,207"
"09/03/2024 02.00 PM";"73";"73";"5,528";"5,528"
"09/03/2024 02.15 PM";"111";"111";"8,576";"8,576"
"09/03/2024 02.30 PM";"146";"146";"8,905";"8,905"
"09/03/2024 02.45 PM";"232";"232";"8,621";"8,621"
"09/03/2024 03.00 PM";"223";"223";"5,894";"5,894"
"09/03/2024 03.15 PM";"303";"303";"7,277";"7,277"
"09/03/2024 03.30 PM";"206";"206";"1,943";"1,943"
"09/03/2024 03.45 PM";"251";"251";"2,624";"2,624"
"09/03/2024 04.00 PM";"179";"179";"5,789";"5,789"
"09/03/2024 04.15 PM";"228";"228";"5,486";"5,486"
"09/03/2024 04.30 PM";"224";"224";"2,864";"2,864"
