sep=;
"08/24/2024 12.30 AM";"0.27";"0.27";"0.00";"0.00"
"08/24/2024 12.45 AM";"0.19";"0.19";"0.00";"0.00"
"08/24/2024 01.00 AM";"0.14";"0.14";"0.00";"0.00"
"08/24/2024 01.15 AM";"0.20";"0.20";"0.00";"0.00"
"08/24/2024 01.30 AM";"0.19";"0.19";"0.00";"0.00"
"08/24/2024 01.45 AM";"0.12";"0.12";"0.00";"0.00"
"08/24/2024 02.00 AM";"0.14";"0.14";"0.00";"0.00"
"08/24/2024 02.15 AM";"0.29";"0.29";"0.00";"0.00"
"08/24/2024 02.30 AM";"0.28";"0.28";"0.00";"0.00"
"08/24/2024 02.45 AM";"0.21";"0.21";"0.00";"0.00"
"08/24/2024 03.00 AM";"0.22";"0.22";"0.00";"0.00"
"08/24/2024 03.15 AM";"0.28";"0.28";"0.00";"0.00"
"08/24/2024 03.30 AM";"0.26";"0.26";"0.00";"0.00"
"08/24/2024 03.45 AM";"0.20";"0.20";"0.00";"0.00"
"08/24/2024 04.00 AM";"0.17";"0.17";"0.00";"0.00"
"08/24/2024 04.15 AM";"0.20";"0.20";"0.00";"0.00"
"08/24/2024 04.30 AM";"0.18";"0.18";"0.00";"0.00"
"08/24/2024 04.45 AM";"0.12";"0.12";"0.00";"0.00"
"08/24/2024 05.00 AM";"0.14";"0.14";"0.00";"0.00"
"08/24/2024 05.15 AM";"0.20";"0.20";"0.00";"0.00"
"08/24/2024 05.30 AM";"0.26";"0.26";"0.00";"0.00"
"08/24/2024 05.45 AM";"0.21";"0.21";"0.00";"0.00"
"08/24/2024 06.00 AM";"0.34";"0.34";"0.00";"0.00"
"08/24/2024 06.15 AM";"0.42";"0.42";"0.00";"0.00"
"08/24/2024 06.30 AM";"0.39";"0.39";"0.00";"0.00"
"08/24/2024 06.45 AM";"0.33";"0.33";"0.11";"0.11"
"08/24/2024 07.00 AM";"0.36";"0.36";"0.29";"0.29"
"08/24/2024 07.15 AM";"0.34";"0.34";"0.67";"0.67"
"08/24/2024 07.30 AM";"0.29";"0.29";"1.78";"1.78"
"08/24/2024 07.45 AM";"0.24";"0.24";"2.48";"2.48"
"08/24/2024 08.00 AM";"0.26";"0.26";"2.89";"2.89"
"08/24/2024 08.15 AM";"0.31";"0.31";"3.28";"3.28"
"08/24/2024 08.30 AM";"1.14";"1.14";"3.59";"3.59"
"08/24/2024 08.45 AM";"3.86";"3.86";"3.99";"3.99"
"08/24/2024 09.00 AM";"3.91";"3.91";"4.48";"4.48"
"08/24/2024 09.15 AM";"4.03";"4.03";"4.87";"4.87"
"08/24/2024 09.30 AM";"4.51";"4.51";"5.23";"5.23"
"08/24/2024 09.45 AM";"3.70";"3.70";"5.52";"5.52"
"08/24/2024 10.00 AM";"3.59";"3.59";"5.81";"5.81"
"08/24/2024 10.15 AM";"3.80";"3.80";"6.08";"6.08"
"08/24/2024 10.30 AM";"4.88";"4.88";"6.29";"6.29"
"08/24/2024 10.45 AM";"3.43";"3.43";"6.53";"6.53"
"08/24/2024 11.00 AM";"3.38";"3.38";"6.80";"6.80"
"08/24/2024 11.15 AM";"3.47";"3.47";"7.15";"7.15"
"08/24/2024 11.30 AM";"3.51";"3.51";"7.56";"7.56"
"08/24/2024 11.45 AM";"3.51";"3.51";"7.93";"7.93"
"08/24/2024 12.00 PM";"3.52";"3.52";"8.28";"8.28"
"08/24/2024 12.15 PM";"3.41";"3.41";"8.58";"8.58"
"08/24/2024 12.30 PM";"3.52";"3.52";"8.81";"8.81"
"08/24/2024 12.45 PM";"3.43";"3.43";"9.01";"9.01"
"08/24/2024 01.00 PM";"3.47";"3.47";"9.21";"9.21"
"08/24/2024 01.15 PM";"3.42";"3.42";"9.33";"9.33"
"08/24/2024 01.30 PM";"-";"-";"0.00";"0.00"
"08/24/2024 01.45 PM";"-";"-";"-";"-"
"08/24/2024 02.00 PM";"-";"-";"-";"-"
"08/24/2024 02.15 PM";"-";"-";"-";"-"
"08/24/2024 02.30 PM";"-";"-";"-";"-"
"08/24/2024 02.45 PM";"-";"-";"-";"-"
"08/24/2024 03.00 PM";"-";"-";"-";"-"
"08/24/2024 03.15 PM";"-";"-";"-";"-"
"08/24/2024 03.30 PM";"-";"-";"-";"-"
"08/24/2024 03.45 PM";"-";"-";"-";"-"
"08/24/2024 04.00 PM";"3.53";"3.53";"7.96";"7.96"
"08/24/2024 04.15 PM";"3.51";"3.51";"7.72";"7.72"
"08/24/2024 04.30 PM";"4.80";"4.80";"7.31";"7.31"
"08/24/2024 04.45 PM";"4.54";"4.54";"7.00";"7.00"
"08/24/2024 05.00 PM";"3.72";"3.72";"6.76";"6.76"
"08/24/2024 05.15 PM";"3.79";"3.79";"6.54";"6.54"
"08/24/2024 05.30 PM";"3.72";"3.72";"6.27";"6.27"
"08/24/2024 05.45 PM";"3.66";"3.66";"5.94";"5.94"
"08/24/2024 06.00 PM";"3.75";"3.75";"5.57";"5.57"
"08/24/2024 06.15 PM";"3.66";"3.66";"5.18";"5.18"
"08/24/2024 06.30 PM";"3.95";"3.95";"4.71";"4.71"
"08/24/2024 06.45 PM";"2.96";"2.96";"4.13";"4.13"
"08/24/2024 07.00 PM";"1.12";"1.12";"3.52";"3.52"
"08/24/2024 07.15 PM";"0.61";"0.61";"2.69";"2.69"
"08/24/2024 07.30 PM";"0.50";"0.50";"1.65";"1.65"
"08/24/2024 07.45 PM";"0.32";"0.32";"0.38";"0.38"
"08/24/2024 08.00 PM";"0.23";"0.23";"0.16";"0.16"
"08/24/2024 08.15 PM";"0.31";"0.31";"0.05";"0.05"
"08/24/2024 08.30 PM";"0.40";"0.40";"0.00";"0.00"
"08/24/2024 08.45 PM";"0.36";"0.36";"0.00";"0.00"
"08/24/2024 09.00 PM";"0.43";"0.43";"0.00";"0.00"
"08/24/2024 09.15 PM";"1.04";"1.04";"0.00";"0.00"
"08/24/2024 09.30 PM";"3.29";"3.29";"0.00";"0.00"
"08/24/2024 09.45 PM";"3.83";"3.83";"0.00";"0.00"
"08/24/2024 10.00 PM";"1.41";"1.41";"0.00";"0.00"
"08/24/2024 10.15 PM";"0.24";"0.24";"0.00";"0.00"
"08/24/2024 10.30 PM";"0.26";"0.26";"0.00";"0.00"
"08/24/2024 10.45 PM";"0.16";"0.16";"0.00";"0.00"
"08/24/2024 11.00 PM";"0.21";"0.21";"0.00";"0.00"
"08/24/2024 11.15 PM";"0.41";"0.41";"0.00";"0.00"
"08/24/2024 11.30 PM";"0.37";"0.37";"0.00";"0.00"
"08/24/2024 11.45 PM";"0.44";"0.44";"0.00";"0.00"
"08/25/2024 12.00 AM";"0.48";"0.48";"0.00";"0.00"
"08/25/2024 12.15 AM";"0.45";"0.45";"0.00";"0.00"
"08/25/2024 12.30 AM";"0.44";"0.44";"0.00";"0.00"
"08/25/2024 12.45 AM";"0.49";"0.49";"0.00";"0.00"
"08/25/2024 01.00 AM";"0.37";"0.37";"0.00";"0.00"
"08/25/2024 01.15 AM";"0.20";"0.20";"0.00";"0.00"
"08/25/2024 01.30 AM";"0.26";"0.26";"0.00";"0.00"
"08/25/2024 01.45 AM";"0.22";"0.22";"0.00";"0.00"
"08/25/2024 02.00 AM";"0.20";"0.20";"0.00";"0.00"
"08/25/2024 02.15 AM";"0.26";"0.26";"0.00";"0.00"
"08/25/2024 02.30 AM";"0.14";"0.14";"0.00";"0.00"
"08/25/2024 02.45 AM";"0.12";"0.12";"0.00";"0.00"
"08/25/2024 03.00 AM";"0.18";"0.18";"0.00";"0.00"
"08/25/2024 03.15 AM";"0.13";"0.13";"0.00";"0.00"
"08/25/2024 03.30 AM";"0.12";"0.12";"0.00";"0.00"
"08/25/2024 03.45 AM";"0.20";"0.20";"0.00";"0.00"
"08/25/2024 04.00 AM";"0.22";"0.22";"0.00";"0.00"
"08/25/2024 04.15 AM";"0.20";"0.20";"0.00";"0.00"
"08/25/2024 04.30 AM";"0.27";"0.27";"0.00";"0.00"
"08/25/2024 04.45 AM";"0.21";"0.21";"0.00";"0.00"
"08/25/2024 05.00 AM";"0.20";"0.20";"0.00";"0.00"
"08/25/2024 05.15 AM";"0.27";"0.27";"0.00";"0.00"
"08/25/2024 05.30 AM";"0.21";"0.21";"0.00";"0.00"
"08/25/2024 05.45 AM";"0.20";"0.20";"0.00";"0.00"
"08/25/2024 06.00 AM";"0.25";"0.25";"0.00";"0.00"
"08/25/2024 06.15 AM";"0.13";"0.13";"0.00";"0.00"
"08/25/2024 06.30 AM";"0.12";"0.12";"0.00";"0.00"
"08/25/2024 06.45 AM";"0.19";"0.19";"0.00";"0.00"
"08/25/2024 07.00 AM";"0.20";"0.20";"0.22";"0.22"
"08/25/2024 07.15 AM";"0.13";"0.13";"0.24";"0.24"
"08/25/2024 07.30 AM";"0.14";"0.14";"0.36";"0.36"
"08/25/2024 07.45 AM";"0.29";"0.29";"0.26";"0.26"
"08/25/2024 08.00 AM";"0.29";"0.29";"0.23";"0.23"
"08/25/2024 08.15 AM";"0.21";"0.21";"0.24";"0.24"
"08/25/2024 08.30 AM";"0.20";"0.20";"0.48";"0.48"
"08/25/2024 08.45 AM";"0.27";"0.27";"1.10";"1.10"
"08/25/2024 09.00 AM";"0.28";"0.28";"1.14";"1.14"
"08/25/2024 09.15 AM";"0.44";"0.44";"1.10";"1.10"
"08/25/2024 09.30 AM";"0.52";"0.52";"1.21";"1.21"
"08/25/2024 09.45 AM";"0.76";"0.76";"1.33";"1.33"
"08/25/2024 10.00 AM";"1.44";"1.44";"1.69";"1.69"
"08/25/2024 10.15 AM";"0.36";"0.36";"1.35";"1.35"
"08/25/2024 10.30 AM";"0.34";"0.34";"1.32";"1.32"
"08/25/2024 10.45 AM";"0.84";"0.84";"1.97";"1.97"
"08/25/2024 11.00 AM";"1.14";"1.14";"2.25";"2.25"
"08/25/2024 11.15 AM";"0.19";"0.19";"3.75";"3.75"
"08/25/2024 11.30 AM";"-";"-";"2.63";"2.63"
"08/25/2024 11.45 AM";"0.27";"0.27";"4.31";"4.31"
"08/25/2024 12.00 PM";"0.26";"0.26";"4.12";"4.12"
"08/25/2024 12.15 PM";"0.21";"0.21";"5.27";"5.27"
"08/25/2024 12.30 PM";"1.05";"1.05";"5.48";"5.48"
"08/25/2024 12.45 PM";"2.44";"2.44";"6.77";"6.77"
"08/25/2024 01.00 PM";"2.15";"2.15";"5.62";"5.62"
"08/25/2024 01.15 PM";"3.78";"3.78";"5.61";"5.61"
"08/25/2024 01.30 PM";"1.63";"1.63";"5.62";"5.62"
"08/25/2024 01.45 PM";"0.63";"0.63";"6.13";"6.13"
"08/25/2024 02.00 PM";"2.35";"2.35";"5.77";"5.77"
"08/25/2024 02.15 PM";"3.36";"3.36";"5.45";"5.45"
"08/25/2024 02.30 PM";"3.22";"3.22";"5.34";"5.34"
"08/25/2024 02.45 PM";"3.34";"3.34";"8.60";"8.60"
"08/25/2024 03.00 PM";"3.20";"3.20";"11.06";"11.06"
"08/25/2024 03.15 PM";"3.37";"3.37";"8.25";"8.25"
"08/25/2024 03.30 PM";"3.31";"3.31";"5.44";"5.44"
"08/25/2024 03.45 PM";"3.47";"3.47";"10.17";"10.17"
"08/25/2024 04.00 PM";"3.37";"3.37";"10.47";"10.47"
"08/25/2024 04.15 PM";"3.42";"3.42";"8.09";"8.09"
"08/25/2024 04.30 PM";"3.45";"3.45";"5.89";"5.89"
"08/25/2024 04.45 PM";"3.31";"3.31";"3.63";"3.63"
"08/25/2024 05.00 PM";"3.33";"3.33";"5.34";"5.34"
"08/25/2024 05.15 PM";"3.70";"3.70";"4.98";"4.98"
"08/25/2024 05.30 PM";"3.39";"3.39";"5.64";"5.64"
"08/25/2024 05.45 PM";"4.81";"4.81";"4.15";"4.15"
"08/25/2024 06.00 PM";"3.83";"3.83";"5.98";"5.98"
"08/25/2024 06.15 PM";"4.02";"4.02";"3.84";"3.84"
"08/25/2024 06.30 PM";"3.38";"3.38";"2.38";"2.38"
"08/25/2024 06.45 PM";"1.12";"1.12";"4.30";"4.30"
"08/25/2024 07.00 PM";"3.52";"3.52";"4.32";"4.32"
"08/25/2024 07.15 PM";"3.24";"3.24";"3.50";"3.50"
"08/25/2024 07.30 PM";"1.99";"1.99";"2.27";"2.27"
"08/25/2024 07.45 PM";"0.45";"0.45";"0.57";"0.57"
"08/25/2024 08.00 PM";"0.51";"0.51";"0.31";"0.31"
"08/25/2024 08.15 PM";"0.40";"0.40";"0.12";"0.12"
"08/25/2024 08.30 PM";"0.45";"0.45";"0.02";"0.02"
"08/25/2024 08.45 PM";"0.33";"0.33";"0.00";"0.00"
"08/25/2024 09.00 PM";"0.35";"0.35";"0.00";"0.00"
"08/25/2024 09.15 PM";"0.28";"0.28";"0.00";"0.00"
"08/25/2024 09.30 PM";"0.63";"0.63";"0.00";"0.00"
"08/25/2024 09.45 PM";"0.41";"0.41";"0.00";"0.00"
"08/25/2024 10.00 PM";"0.40";"0.40";"0.00";"0.00"
"08/25/2024 10.15 PM";"0.42";"0.42";"0.00";"0.00"
"08/25/2024 10.30 PM";"0.38";"0.38";"0.00";"0.00"
"08/25/2024 10.45 PM";"0.42";"0.42";"0.00";"0.00"
"08/25/2024 11.00 PM";"0.31";"0.31";"0.00";"0.00"
"08/25/2024 11.15 PM";"0.33";"0.33";"0.00";"0.00"
"08/25/2024 11.30 PM";"0.27";"0.27";"0.00";"0.00"
"08/25/2024 11.45 PM";"0.25";"0.25";"0.00";"0.00"
"08/26/2024 12.00 AM";"0.28";"0.28";"0.00";"0.00"
"08/26/2024 12.15 AM";"0.23";"0.23";"0.00";"0.00"
"08/26/2024 12.30 AM";"0.20";"0.20";"0.00";"0.00"
"08/26/2024 12.45 AM";"0.24";"0.24";"0.00";"0.00"
"08/26/2024 01.00 AM";"0.26";"0.26";"0.00";"0.00"
"08/26/2024 01.15 AM";"0.14";"0.14";"0.00";"0.00"
"08/26/2024 01.30 AM";"0.12";"0.12";"0.00";"0.00"
"08/26/2024 01.45 AM";"0.17";"0.17";"0.00";"0.00"
"08/26/2024 02.00 AM";"0.20";"0.20";"0.00";"0.00"
"08/26/2024 02.15 AM";"0.14";"0.14";"0.00";"0.00"
"08/26/2024 02.30 AM";"0.17";"0.17";"0.00";"0.00"
"08/26/2024 02.45 AM";"0.26";"0.26";"0.00";"0.00"
"08/26/2024 03.00 AM";"0.28";"0.28";"0.00";"0.00"
"08/26/2024 03.15 AM";"0.22";"0.22";"0.00";"0.00"
"08/26/2024 03.30 AM";"0.20";"0.20";"0.00";"0.00"
"08/26/2024 03.45 AM";"0.25";"0.25";"0.00";"0.00"
"08/26/2024 04.00 AM";"0.27";"0.27";"0.00";"0.00"
"08/26/2024 04.15 AM";"0.18";"0.18";"0.00";"0.00"
"08/26/2024 04.30 AM";"0.12";"0.12";"0.00";"0.00"
"08/26/2024 04.45 AM";"0.17";"0.17";"0.00";"0.00"
"08/26/2024 05.00 AM";"0.19";"0.19";"0.00";"0.00"
"08/26/2024 05.15 AM";"0.14";"0.14";"0.00";"0.00"
"08/26/2024 05.30 AM";"0.11";"0.11";"0.00";"0.00"
"08/26/2024 05.45 AM";"0.23";"0.23";"0.00";"0.00"
"08/26/2024 06.00 AM";"0.29";"0.29";"0.00";"0.00"
"08/26/2024 06.15 AM";"0.22";"0.22";"0.00";"0.00"
"08/26/2024 06.30 AM";"0.20";"0.20";"0.00";"0.00"
"08/26/2024 06.45 AM";"0.84";"0.84";"0.03";"0.03"
"08/26/2024 07.00 AM";"0.80";"0.80";"0.24";"0.24"
"08/26/2024 07.15 AM";"0.62";"0.62";"0.58";"0.58"
"08/26/2024 07.30 AM";"1.15";"1.15";"0.92";"0.92"
"08/26/2024 07.45 AM";"0.52";"0.52";"1.24";"1.24"
"08/26/2024 08.00 AM";"0.42";"0.42";"1.62";"1.62"
"08/26/2024 08.15 AM";"1.23";"1.23";"2.51";"2.51"
"08/26/2024 08.30 AM";"0.17";"0.17";"3.37";"3.37"
"08/26/2024 08.45 AM";"0.21";"0.21";"3.07";"3.07"
"08/26/2024 09.00 AM";"0.26";"0.26";"4.28";"4.28"
"08/26/2024 09.15 AM";"0.19";"0.19";"3.52";"3.52"
"08/26/2024 09.30 AM";"0.23";"0.23";"4.29";"4.29"
"08/26/2024 09.45 AM";"0.31";"0.31";"3.29";"3.29"
"08/26/2024 10.00 AM";"1.71";"1.71";"3.51";"3.51"
"08/26/2024 10.15 AM";"0.94";"0.94";"5.53";"5.53"
"08/26/2024 10.30 AM";"0.16";"0.16";"7.13";"7.13"
"08/26/2024 10.45 AM";"0.25";"0.25";"7.20";"7.20"
"08/26/2024 11.00 AM";"0.17";"0.17";"7.02";"7.02"
"08/26/2024 11.15 AM";"0.09";"0.09";"7.57";"7.57"
"08/26/2024 11.30 AM";"1.03";"1.03";"7.03";"7.03"
"08/26/2024 11.45 AM";"3.10";"3.10";"7.54";"7.54"
"08/26/2024 12.00 PM";"3.07";"3.07";"7.87";"7.87"
"08/26/2024 12.15 PM";"3.12";"3.12";"6.99";"6.99"
"08/26/2024 12.30 PM";"3.06";"3.06";"9.44";"9.44"
"08/26/2024 12.45 PM";"3.14";"3.14";"8.79";"8.79"
"08/26/2024 01.00 PM";"3.22";"3.22";"8.45";"8.45"
"08/26/2024 01.15 PM";"3.09";"3.09";"10.08";"10.08"
"08/26/2024 01.30 PM";"3.14";"3.14";"9.98";"9.98"
"08/26/2024 01.45 PM";"3.25";"3.25";"8.07";"8.07"
"08/26/2024 02.00 PM";"3.21";"3.21";"6.85";"6.85"
"08/26/2024 02.15 PM";"3.16";"3.16";"5.47";"5.47"
"08/26/2024 02.30 PM";"3.18";"3.18";"5.87";"5.87"
"08/26/2024 02.45 PM";"3.10";"3.10";"5.03";"5.03"
"08/26/2024 03.00 PM";"3.09";"3.09";"4.53";"4.53"
"08/26/2024 03.15 PM";"3.38";"3.38";"4.85";"4.85"
"08/26/2024 03.30 PM";"3.11";"3.11";"4.70";"4.70"
"08/26/2024 03.45 PM";"3.16";"3.16";"4.40";"4.40"
"08/26/2024 04.00 PM";"3.41";"3.41";"4.79";"4.79"
"08/26/2024 04.15 PM";"3.35";"3.35";"4.54";"4.54"
"08/26/2024 04.30 PM";"3.42";"3.42";"3.82";"3.82"
"08/26/2024 04.45 PM";"3.63";"3.63";"3.03";"3.03"
"08/26/2024 05.00 PM";"3.41";"3.41";"2.88";"2.88"
"08/26/2024 05.15 PM";"3.46";"3.46";"2.30";"2.30"
"08/26/2024 05.30 PM";"0.53";"0.53";"1.79";"1.79"
"08/26/2024 05.45 PM";"0.20";"0.20";"1.65";"1.65"
"08/26/2024 06.00 PM";"0.13";"0.13";"1.81";"1.81"
"08/26/2024 06.15 PM";"0.20";"0.20";"1.68";"1.68"
"08/26/2024 06.30 PM";"1.47";"1.47";"1.39";"1.39"
"08/26/2024 06.45 PM";"1.13";"1.13";"1.41";"1.41"
"08/26/2024 07.00 PM";"0.72";"0.72";"0.95";"0.95"
"08/26/2024 07.15 PM";"0.35";"0.35";"0.69";"0.69"
"08/26/2024 07.30 PM";"0.60";"0.60";"0.46";"0.46"
"08/26/2024 07.45 PM";"1.18";"1.18";"0.22";"0.22"
"08/26/2024 08.00 PM";"0.48";"0.48";"0.11";"0.11"
"08/26/2024 08.15 PM";"0.33";"0.33";"0.01";"0.01"
"08/26/2024 08.30 PM";"0.32";"0.32";"0.00";"0.00"
"08/26/2024 08.45 PM";"0.24";"0.24";"0.00";"0.00"
"08/26/2024 09.00 PM";"0.13";"0.13";"0.00";"0.00"
"08/26/2024 09.15 PM";"0.23";"0.23";"0.00";"0.00"
"08/26/2024 09.30 PM";"0.34";"0.34";"0.00";"0.00"
"08/26/2024 09.45 PM";"0.39";"0.39";"0.00";"0.00"
"08/26/2024 10.00 PM";"0.32";"0.32";"0.00";"0.00"
"08/26/2024 10.15 PM";"0.33";"0.33";"0.00";"0.00"
"08/26/2024 10.30 PM";"0.42";"0.42";"0.00";"0.00"
"08/26/2024 10.45 PM";"0.40";"0.40";"0.00";"0.00"
"08/26/2024 11.00 PM";"0.33";"0.33";"0.00";"0.00"
"08/26/2024 11.15 PM";"0.29";"0.29";"0.00";"0.00"
"08/26/2024 11.30 PM";"0.32";"0.32";"0.00";"0.00"
"08/26/2024 11.45 PM";"0.30";"0.30";"0.00";"0.00"
"08/27/2024 12.00 AM";"0.26";"0.26";"0.00";"0.00"
"08/27/2024 12.15 AM";"0.28";"0.28";"0.00";"0.00"
