sep=;
"Version";"4";;;
"Language";"en-US";;;
"Local export date";"29.12.2024 10:12:31";;;
"Export UTC date";"2024-12-29T09:12:31.819Z";;;
"Time zone";"Europe/Berlin";;;
"User name";"Name";;;
"Level";"System";;;
"System ID";"0815";;;
"System name";"0815_Name";;;
"";"";;;
"Time period";"Total consumption [kW]";"Base load [kW]";"Total generation [kW]";"PV generation [kW]"
"08/03/2024 12.30 AM";"0.34";"0.34";"0.00";"0.00"
"08/03/2024 12.45 AM";"0.40";"0.40";"0.00";"0.00"
"08/03/2024 01.00 AM";"0.37";"0.37";"0.00";"0.00"
"08/03/2024 01.15 AM";"0.31";"0.31";"0.00";"0.00"
"08/03/2024 01.30 AM";"0.33";"0.33";"0.00";"0.00"
"08/03/2024 01.45 AM";"0.39";"0.39";"0.00";"0.00"
"08/03/2024 02.00 AM";"0.35";"0.35";"0.00";"0.00"
"08/03/2024 02.15 AM";"0.23";"0.23";"0.00";"0.00"
"08/03/2024 02.30 AM";"0.24";"0.24";"0.00";"0.00"
"08/03/2024 02.45 AM";"0.30";"0.30";"0.00";"0.00"
"08/03/2024 03.00 AM";"0.27";"0.27";"0.00";"0.00"
"08/03/2024 03.15 AM";"0.21";"0.21";"0.00";"0.00"
"08/03/2024 03.30 AM";"0.24";"0.24";"0.00";"0.00"
"08/03/2024 03.45 AM";"0.30";"0.30";"0.00";"0.00"
"08/03/2024 04.00 AM";"0.25";"0.25";"0.00";"0.00"
"08/03/2024 04.15 AM";"0.20";"0.20";"0.00";"0.00"
"08/03/2024 04.30 AM";"0.22";"0.22";"0.00";"0.00"
"08/03/2024 04.45 AM";"0.27";"0.27";"0.00";"0.00"
"08/03/2024 05.00 AM";"0.24";"0.24";"0.00";"0.00"
"08/03/2024 05.15 AM";"0.18";"0.18";"0.00";"0.00"
"08/03/2024 05.30 AM";"0.14";"0.14";"0.00";"0.00"
"08/03/2024 05.45 AM";"0.19";"0.19";"0.00";"0.00"
"08/03/2024 06.00 AM";"0.15";"0.15";"0.00";"0.00"
"08/03/2024 06.15 AM";"0.11";"0.11";"0.04";"0.04"
"08/03/2024 06.30 AM";"0.15";"0.15";"0.15";"0.15"
"08/03/2024 06.45 AM";"0.20";"0.20";"0.20";"0.20"
"08/03/2024 07.00 AM";"0.25";"0.25";"0.25";"0.25"
"08/03/2024 07.15 AM";"0.21";"0.21";"0.21";"0.21"
"08/03/2024 07.30 AM";"0.24";"0.24";"0.24";"0.24"
"08/03/2024 07.45 AM";"0.39";"0.39";"0.38";"0.38"
"08/03/2024 08.00 AM";"0.37";"0.37";"0.40";"0.40"
"08/03/2024 08.15 AM";"0.24";"0.24";"0.25";"0.25"
"08/03/2024 08.30 AM";"0.26";"0.26";"0.27";"0.27"
"08/03/2024 08.45 AM";"0.19";"0.19";"0.20";"0.20"
"08/03/2024 09.00 AM";"0.15";"0.15";"0.16";"0.16"
"08/03/2024 09.15 AM";"0.62";"0.62";"0.59";"0.59"
"08/03/2024 09.30 AM";"2.89";"2.89";"2.89";"2.89"
"08/03/2024 09.45 AM";"2.86";"2.86";"2.86";"2.86"
"08/03/2024 10.00 AM";"4.48";"4.48";"4.17";"4.17"
"08/03/2024 10.15 AM";"4.26";"4.26";"3.90";"3.90"
"08/03/2024 10.30 AM";"3.11";"3.11";"3.10";"3.10"
"08/03/2024 10.45 AM";"3.08";"3.08";"3.08";"3.08"
"08/03/2024 11.00 AM";"3.07";"3.07";"3.07";"3.07"
"08/03/2024 11.15 AM";"3.00";"3.00";"3.00";"3.00"
"08/03/2024 11.30 AM";"3.03";"3.03";"3.03";"3.03"
"08/03/2024 11.45 AM";"3.01";"3.01";"3.01";"3.01"
"08/03/2024 12.00 PM";"2.96";"2.96";"2.96";"2.96"
"08/03/2024 12.15 PM";"2.92";"2.92";"2.92";"2.92"
"08/03/2024 12.30 PM";"2.93";"2.93";"2.93";"2.93"
"08/03/2024 12.45 PM";"2.93";"2.93";"2.93";"2.93"
"08/03/2024 01.00 PM";"3.09";"3.09";"3.09";"3.09"
"08/03/2024 01.15 PM";"3.02";"3.02";"3.02";"3.02"
"08/03/2024 01.30 PM";"3.00";"3.00";"3.00";"3.00"
"08/03/2024 01.45 PM";"2.99";"2.99";"2.94";"2.94"
"08/03/2024 02.00 PM";"2.97";"2.97";"2.97";"2.97"
"08/03/2024 02.15 PM";"2.94";"2.94";"2.94";"2.94"
"08/03/2024 02.30 PM";"3.00";"3.00";"2.99";"2.99"
"08/03/2024 02.45 PM";"2.98";"2.98";"2.97";"2.97"
"08/03/2024 03.00 PM";"2.88";"2.88";"2.78";"2.78"
"08/03/2024 03.15 PM";"2.92";"2.92";"2.92";"2.92"
"08/03/2024 03.30 PM";"2.89";"2.89";"2.89";"2.89"
"08/03/2024 03.45 PM";"2.88";"2.88";"2.88";"2.88"
"08/03/2024 04.00 PM";"2.93";"2.93";"2.93";"2.93"
"08/03/2024 04.15 PM";"3.11";"3.11";"3.05";"3.05"
"08/03/2024 04.30 PM";"4.90";"4.90";"3.95";"3.95"
"08/03/2024 04.45 PM";"3.27";"3.27";"2.76";"2.76"
"08/03/2024 05.00 PM";"3.26";"3.26";"3.26";"3.26"
"08/03/2024 05.15 PM";"3.12";"3.12";"3.13";"3.13"
"08/03/2024 05.30 PM";"3.19";"3.19";"3.19";"3.19"
"08/03/2024 05.45 PM";"3.18";"3.18";"3.18";"3.18"
"08/03/2024 06.00 PM";"3.15";"3.15";"3.15";"3.15"
"08/03/2024 06.15 PM";"3.22";"3.22";"2.67";"2.67"
"08/03/2024 06.30 PM";"3.12";"3.12";"2.64";"2.64"
"08/03/2024 06.45 PM";"3.02";"3.02";"2.94";"2.94"
"08/03/2024 07.00 PM";"3.07";"3.07";"3.07";"3.07"
"08/03/2024 07.15 PM";"3.04";"3.04";"2.92";"2.92"
