sep=;
"Version";"4";;;;;
"Language";"en-US";;;;;
"Local export date";"29.12.2024 10:17:56";;;;;
"Export UTC date";"2024-12-29T09:17:56.469Z";;;;;
"Time zone";"Europe/Berlin";;;;;
"User name";"Name";;;
"Level";"System";;;
"System ID";"0815";;;
"System name";"0815_Name";;;
"";"";;;;;
"Time period";"Bad Heizkörper [W]";"Heizung WP Verb [W]";"Total consumption [W]";"Base load [W]";"Total generation [W]";"PV generation [W]"
"12/13/2024 12.15 AM";"0";"2,132";"2,492";"360";"0";"0"
"12/13/2024 12.30 AM";"0";"2,145";"2,509";"364";"0";"0"
"12/13/2024 12.45 AM";"0";"5,387";"5,750";"363";"0";"0"
"12/13/2024 01.00 AM";"0";"5,519";"5,819";"300";"0";"0"
"12/13/2024 01.15 AM";"0";"5,597";"5,882";"285";"0";"0"
"12/13/2024 01.30 AM";"0";"1,718";"1,974";"256";"0";"0"
"12/13/2024 01.45 AM";"0";"84";"350";"267";"0";"0"
"12/13/2024 02.00 AM";"0";"133";"399";"266";"0";"0"
"12/13/2024 02.15 AM";"0";"156";"421";"265";"0";"0"
"12/13/2024 02.30 AM";"0";"103";"418";"315";"0";"0"
"12/13/2024 02.45 AM";"0";"84";"441";"358";"0";"0"
"12/13/2024 03.00 AM";"0";"2,164";"2,511";"348";"0";"0"
"12/13/2024 03.15 AM";"0";"3,248";"3,596";"348";"0";"0"
"12/13/2024 03.30 AM";"0";"4,312";"4,668";"356";"0";"0"
"12/13/2024 03.45 AM";"0";"5,454";"5,759";"305";"0";"0"
"12/13/2024 04.00 AM";"0";"5,553";"5,835";"282";"0";"0"
"12/13/2024 04.15 AM";"0";"3,451";"3,740";"289";"0";"0"
"12/13/2024 04.30 AM";"0";"85";"351";"266";"0";"0"
"12/13/2024 04.45 AM";"0";"110";"375";"265";"0";"0"
"12/13/2024 05.00 AM";"0";"152";"418";"266";"0";"0"
"12/13/2024 05.15 AM";"0";"124";"412";"287";"0";"0"
"12/13/2024 05.30 AM";"0";"82";"439";"357";"0";"0"
"12/13/2024 05.45 AM";"0";"111";"384";"273";"0";"0"
"12/13/2024 06.00 AM";"0";"2,032";"2,364";"332";"0";"0"
"12/13/2024 06.15 AM";"0";"4,051";"4,311";"260";"0";"0"
"12/13/2024 06.30 AM";"0";"3,345";"3,694";"349";"0";"0"
"12/13/2024 06.45 AM";"0";"5,445";"5,888";"443";"0";"0"
"12/13/2024 07.00 AM";"0";"5,556";"6,007";"451";"0";"0"
"12/13/2024 07.15 AM";"0";"5,620";"6,162";"542";"0";"0"
"12/13/2024 07.30 AM";"0";"682";"1,810";"1,128";"0";"0"
"12/13/2024 07.45 AM";"0";"82";"595";"513";"0";"0"
"12/13/2024 08.00 AM";"0";"143";"690";"548";"0";"0"
"12/13/2024 08.15 AM";"0";"152";"697";"545";"0";"0"
"12/13/2024 08.30 AM";"0";"86";"498";"412";"0";"0"
"12/13/2024 08.45 AM";"0";"81";"487";"406";"0";"0"
"12/13/2024 09.00 AM";"0";"147";"606";"459";"24";"24"
"12/13/2024 09.15 AM";"21";"523";"855";"312";"98";"98"
"12/13/2024 09.30 AM";"0";"3,660";"3,851";"192";"135";"135"
"12/13/2024 09.45 AM";"0";"2,349";"2,580";"231";"190";"190"
"12/13/2024 10.00 AM";"0";"5,254";"5,581";"327";"248";"248"
"12/13/2024 10.15 AM";"0";"5,473";"5,869";"396";"312";"312"
"12/13/2024 10.30 AM";"0";"5,507";"5,904";"397";"378";"378"
"12/13/2024 10.45 AM";"0";"2,370";"2,774";"403";"416";"416"
"12/13/2024 11.00 AM";"0";"4,113";"4,563";"450";"581";"581"
"12/13/2024 11.15 AM";"0";"84";"282";"199";"635";"635"
"12/13/2024 11.30 AM";"0";"100";"298";"198";"630";"630"
"12/13/2024 11.45 AM";"0";"153";"347";"194";"632";"632"
"12/13/2024 12.00 PM";"43";"135";"376";"199";"911";"911"
"12/13/2024 12.15 PM";"454";"83";"1,027";"491";"831";"831"
"12/13/2024 12.30 PM";"4";"104";"1,094";"986";"763";"763"
"12/13/2024 12.45 PM";"0";"283";"468";"184";"692";"692"
"12/13/2024 01.00 PM";"0";"3,643";"4,592";"949";"829";"829"
"12/13/2024 01.15 PM";"0";"5,200";"6,259";"1,059";"830";"830"
"12/13/2024 01.30 PM";"0";"5,382";"6,159";"777";"742";"742"
"12/13/2024 01.45 PM";"0";"4,219";"5,122";"903";"744";"744"
"12/13/2024 02.00 PM";"0";"3,693";"4,551";"858";"850";"850"
"12/13/2024 02.15 PM";"0";"3,845";"4,808";"963";"954";"954"
"12/13/2024 02.30 PM";"0";"85";"842";"757";"897";"897"
"12/13/2024 02.45 PM";"0";"105";"756";"651";"620";"620"
"12/13/2024 03.00 PM";"0";"155";"407";"252";"412";"412"
"12/13/2024 03.15 PM";"0";"132";"762";"630";"331";"331"
"12/13/2024 03.30 PM";"0";"83";"333";"250";"247";"247"
"12/13/2024 03.45 PM";"0";"489";"820";"330";"132";"132"
"12/13/2024 04.00 PM";"0";"4,041";"4,298";"257";"37";"37"
"12/13/2024 04.15 PM";"0";"5,280";"5,963";"683";"0";"0"
"12/13/2024 04.30 PM";"0";"5,476";"5,774";"298";"0";"0"
"12/13/2024 04.45 PM";"0";"2,873";"3,414";"541";"0";"0"
"12/13/2024 05.00 PM";"0";"3,301";"3,903";"603";"0";"0"
"12/13/2024 05.15 PM";"0";"102";"526";"424";"0";"0"
"12/13/2024 05.30 PM";"0";"1,371";"1,842";"470";"0";"0"
"12/13/2024 05.45 PM";"0";"217";"445";"228";"0";"0"
"12/13/2024 06.00 PM";"0";"191";"419";"227";"0";"0"
"12/13/2024 06.15 PM";"0";"148";"375";"227";"0";"0"
"12/13/2024 06.30 PM";"0";"175";"452";"277";"0";"0"
"12/13/2024 06.45 PM";"0";"584";"900";"316";"0";"0"
"12/13/2024 07.00 PM";"0";"3,915";"4,243";"327";"0";"0"
"12/13/2024 07.15 PM";"0";"6,951";"7,286";"335";"0";"0"
"12/13/2024 07.30 PM";"0";"6,094";"6,428";"333";"0";"0"
"12/13/2024 07.45 PM";"0";"5,565";"5,830";"265";"0";"0"
"12/13/2024 08.00 PM";"0";"2,065";"2,532";"467";"0";"0"
"12/13/2024 08.15 PM";"0";"85";"799";"714";"0";"0"
"12/13/2024 08.30 PM";"0";"127";"576";"449";"0";"0"
"12/13/2024 08.45 PM";"0";"153";"899";"746";"0";"0"
"12/13/2024 09.00 PM";"0";"106";"455";"349";"0";"0"
"12/13/2024 09.15 PM";"0";"83";"414";"332";"0";"0"
"12/13/2024 09.30 PM";"0";"2,374";"2,861";"488";"0";"0"
"12/13/2024 09.45 PM";"0";"4,269";"4,871";"602";"0";"0"
"12/13/2024 10.00 PM";"0";"3,216";"3,542";"326";"0";"0"
"12/13/2024 10.15 PM";"0";"5,386";"5,655";"270";"0";"0"
"12/13/2024 10.30 PM";"0";"5,537";"5,803";"266";"0";"0"
"12/13/2024 10.45 PM";"0";"4,044";"4,315";"271";"0";"0"
"12/13/2024 11.00 PM";"0";"3,927";"4,204";"277";"0";"0"
"12/13/2024 11.15 PM";"0";"1,411";"1,648";"238";"0";"0"
"12/13/2024 11.30 PM";"0";"83";"421";"338";"0";"0"
"12/13/2024 11.45 PM";"0";"136";"467";"331";"0";"0"
