sep=;
"Version";"4";;;;;
"Language";"en-US";;;;;
"Local export date";"29.12.2024 10:16:32";;;;;
"Export UTC date";"2024-12-29T09:16:32.233Z";;;;;
"Time zone";"Europe/Berlin";;;;;
"User name";"Name";;;
"Level";"System";;;
"System ID";"0815";;;
"System name";"0815_Name";;;
"";"";;;;;
"Time period";"Bad Heizkörper [W]";"Heizung WP Verb [W]";"Total consumption [W]";"Base load [W]";"Total generation [W]";"PV generation [W]"
"11/08/2024 12.15 AM";"0";"80";"353";"273";"0";"0"
"11/08/2024 12.30 AM";"0";"131";"362";"231";"0";"0"
"11/08/2024 12.45 AM";"0";"155";"281";"126";"0";"0"
"11/08/2024 01.00 AM";"0";"101";"184";"83";"0";"0"
"11/08/2024 01.15 AM";"0";"80";"163";"83";"0";"0"
"11/08/2024 01.30 AM";"0";"134";"299";"165";"0";"0"
"11/08/2024 01.45 AM";"0";"343";"512";"169";"0";"0"
"11/08/2024 02.00 AM";"0";"3,282";"3,469";"186";"0";"0"
"11/08/2024 02.15 AM";"0";"3,901";"4,063";"162";"0";"0"
"11/08/2024 02.30 AM";"0";"4,059";"4,170";"111";"0";"0"
"11/08/2024 02.45 AM";"0";"1,553";"1,655";"102";"0";"0"
"11/08/2024 03.00 AM";"0";"79";"161";"82";"0";"0"
"11/08/2024 03.15 AM";"0";"125";"207";"82";"0";"0"
"11/08/2024 03.30 AM";"0";"152";"281";"129";"0";"0"
"11/08/2024 03.45 AM";"0";"103";"274";"171";"0";"0"
"11/08/2024 04.00 AM";"0";"79";"246";"167";"0";"0"
"11/08/2024 04.15 AM";"0";"126";"290";"164";"0";"0"
"11/08/2024 04.30 AM";"0";"153";"240";"87";"0";"0"
"11/08/2024 04.45 AM";"0";"101";"185";"84";"0";"0"
"11/08/2024 05.00 AM";"0";"449";"529";"80";"0";"0"
"11/08/2024 05.15 AM";"0";"3,383";"3,482";"98";"0";"0"
"11/08/2024 05.30 AM";"0";"3,929";"4,034";"105";"0";"0"
"11/08/2024 05.45 AM";"0";"4,105";"4,307";"201";"0";"0"
"11/08/2024 06.00 AM";"0";"485";"733";"248";"0";"0"
"11/08/2024 06.15 AM";"0";"78";"386";"308";"0";"0"
"11/08/2024 06.30 AM";"0";"144";"475";"331";"0";"0"
"11/08/2024 06.45 AM";"0";"153";"497";"343";"0";"0"
"11/08/2024 07.00 AM";"0";"84";"356";"272";"0";"0"
"11/08/2024 07.15 AM";"0";"79";"367";"288";"0";"0"
"11/08/2024 07.30 AM";"0";"147";"893";"746";"0";"0"
"11/08/2024 07.45 AM";"0";"154";"830";"676";"0";"0"
"11/08/2024 08.00 AM";"0";"82";"692";"609";"0";"0"
"11/08/2024 08.15 AM";"0";"79";"385";"306";"0";"0"
"11/08/2024 08.30 AM";"0";"149";"477";"328";"65";"65"
"11/08/2024 08.45 AM";"0";"760";"1,107";"347";"202";"202"
"11/08/2024 09.00 AM";"0";"3,513";"3,779";"266";"349";"349"
"11/08/2024 09.15 AM";"0";"3,877";"4,146";"268";"512";"512"
"11/08/2024 09.30 AM";"0";"4,019";"4,358";"340";"546";"546"
"11/08/2024 09.45 AM";"0";"3,895";"4,266";"372";"369";"369"
"11/08/2024 10.00 AM";"0";"83";"256";"173";"404";"404"
"11/08/2024 10.15 AM";"0";"82";"252";"169";"584";"584"
"11/08/2024 10.30 AM";"0";"149";"259";"110";"641";"641"
"11/08/2024 10.45 AM";"0";"146";"236";"90";"483";"483"
"11/08/2024 11.00 AM";"0";"78";"168";"90";"466";"466"
"11/08/2024 11.15 AM";"0";"85";"174";"89";"498";"498"
"11/08/2024 11.30 AM";"0";"152";"297";"145";"548";"548"
"11/08/2024 11.45 AM";"0";"147";"323";"177";"538";"538"
"11/08/2024 12.00 PM";"0";"79";"251";"172";"598";"598"
"11/08/2024 12.15 PM";"0";"196";"353";"158";"609";"609"
"11/08/2024 12.30 PM";"0";"3,210";"3,314";"104";"531";"531"
"11/08/2024 12.45 PM";"0";"3,875";"3,987";"112";"500";"500"
"11/08/2024 01.00 PM";"0";"4,058";"4,172";"114";"425";"425"
"11/08/2024 01.15 PM";"0";"2,000";"2,113";"113";"433";"433"
"11/08/2024 01.30 PM";"0";"80";"230";"150";"406";"406"
"11/08/2024 01.45 PM";"0";"117";"297";"180";"366";"366"
"11/08/2024 02.00 PM";"0";"152";"329";"177";"300";"300"
"11/08/2024 02.15 PM";"0";"112";"282";"170";"256";"256"
"11/08/2024 02.30 PM";"0";"80";"170";"90";"243";"243"
"11/08/2024 02.45 PM";"0";"1,025";"1,469";"445";"223";"223"
"11/08/2024 03.00 PM";"0";"1,480";"2,628";"1,148";"210";"210"
"11/08/2024 03.15 PM";"0";"186";"1,589";"1,402";"186";"186"
"11/08/2024 03.30 PM";"0";"3,002";"3,991";"989";"150";"150"
"11/08/2024 03.45 PM";"0";"3,827";"5,485";"1,658";"69";"69"
"11/08/2024 04.00 PM";"0";"4,057";"5,140";"1,083";"44";"44"
"11/08/2024 04.15 PM";"0";"3,664";"4,518";"854";"12";"12"
"11/08/2024 04.30 PM";"0";"1,570";"2,843";"1,273";"0";"0"
"11/08/2024 04.45 PM";"0";"100";"2,420";"2,320";"0";"0"
"11/08/2024 05.00 PM";"0";"154";"3,627";"3,474";"0";"0"
"11/08/2024 05.15 PM";"0";"134";"811";"677";"0";"0"
"11/08/2024 05.30 PM";"0";"79";"720";"641";"0";"0"
"11/08/2024 05.45 PM";"0";"99";"729";"630";"0";"0"
"11/08/2024 06.00 PM";"0";"154";"634";"480";"0";"0"
"11/08/2024 06.15 PM";"0";"133";"376";"243";"0";"0"
"11/08/2024 06.30 PM";"0";"80";"320";"240";"0";"0"
"11/08/2024 06.45 PM";"0";"1,758";"2,053";"295";"0";"0"
"11/08/2024 07.00 PM";"0";"4,769";"4,989";"220";"0";"0"
"11/08/2024 07.15 PM";"0";"5,758";"6,165";"407";"0";"0"
"11/08/2024 07.30 PM";"0";"4,265";"4,538";"272";"0";"0"
"11/08/2024 07.45 PM";"0";"83";"390";"307";"0";"0"
"11/08/2024 08.00 PM";"0";"101";"343";"242";"0";"0"
"11/08/2024 08.15 PM";"0";"152";"388";"236";"0";"0"
"11/08/2024 08.30 PM";"0";"132";"373";"241";"0";"0"
"11/08/2024 08.45 PM";"0";"81";"288";"207";"0";"0"
"11/08/2024 09.00 PM";"0";"104";"541";"437";"0";"0"
"11/08/2024 09.15 PM";"0";"1,073";"1,382";"309";"0";"0"
"11/08/2024 09.30 PM";"0";"3,850";"4,057";"207";"0";"0"
"11/08/2024 09.45 PM";"0";"4,037";"4,298";"261";"0";"0"
"11/08/2024 10.00 PM";"0";"4,138";"4,296";"158";"0";"0"
"11/08/2024 10.15 PM";"0";"1,377";"1,077";"0";"0";"0"
"11/08/2024 10.30 PM";"0";"-";"205";"205";"0";"0"
"11/08/2024 10.45 PM";"0";"-";"282";"282";"0";"0"
"11/08/2024 11.00 PM";"0";"-";"261";"261";"0";"0"
"11/08/2024 11.15 PM";"0";"-";"284";"284";"0";"0"
"11/08/2024 11.30 PM";"0";"-";"266";"266";"0";"0"
"11/08/2024 11.45 PM";"0";"-";"269";"269";"0";"0"
"11/09/2024 12.00 AM";"0";"-";"190";"190";"0";"0"
"11/09/2024 12.15 AM";"0";"-";"189";"189";"0";"0"
